RACEID,DRIVERID,CONSTRUCTORID,GRID,POSITIONORDER,POINTS,LAPS,FASTESTLAPSPEED,FASTESTLAPTIME,STATUSID,STATUS
1053,852,213,20,12,0.0,63,225.603,1:18.334,1,Finished
1053,8,51,16,13,0.0,63,225.548,1:18.353,1,Finished
1053,841,51,17,14,0.0,62,222.378,1:19.470,11,+1 Lap
1053,20,117,0,15,0.0,61,223.491,1:19.074,6,Gearbox
1053,854,210,18,16,0.0,61,223.156,1:19.193,12,+2 Laps
1053,853,210,19,17,0.0,61,219.800,1:20.402,12,+2 Laps
1053,822,131,8,18,0.0,30,199.721,1:28.485,4,Collision
1053,847,3,12,19,0.0,30,204.203,1:26.543,4,Collision
1053,849,3,14,20,0.0,0,,,4,Collision
1054,1,131,2,1,25.0,66,206.971,1:20.933,1,Finished
1054,830,9,3,2,18.0,66,207.581,1:20.695,1,Finished
1054,822,131,1,3,16.0,66,209.738,1:19.865,1,Finished
1054,815,9,4,4,12.0,66,207.715,1:20.643,1,Finished
1054,846,1,7,5,10.0,66,205.038,1:21.696,1,Finished
1054,844,6,8,6,8.0,66,205.541,1:21.496,1,Finished
1054,839,214,6,7,6.0,66,204.562,1:21.886,1,Finished
1054,4,214,13,8,4.0,66,206.718,1:21.032,1,Finished
1054,817,1,16,9,2.0,66,204.310,1:21.987,1,Finished
1054,842,213,9,10,1.0,66,204.243,1:22.014,1,Finished
1054,832,6,5,11,0.0,66,203.471,1:22.325,1,Finished
1054,841,51,12,12,0.0,65,203.862,1:22.167,11,+1 Lap
1054,20,117,10,13,0.0,65,203.246,1:22.416,11,+1 Lap
1054,840,117,17,14,0.0,65,204.352,1:21.970,11,+1 Lap
1054,852,213,14,15,0.0,65,204.133,1:22.058,11,+1 Lap
1054,847,3,11,16,0.0,65,202.661,1:22.654,11,+1 Lap
1054,854,210,19,17,0.0,64,202.414,1:22.755,12,+2 Laps
1054,849,3,18,18,0.0,64,201.440,1:23.155,12,+2 Laps
1054,853,210,20,19,0.0,64,200.270,1:23.641,12,+2 Laps
1054,8,51,15,20,0.0,1,,,130,Collision damage
1055,1,131,1,1,25.0,66,208.640,1:20.665,1,Finished
1055,830,9,2,2,19.0,66,215.357,1:18.149,1,Finished
1055,822,131,3,3,15.0,66,211.884,1:19.430,1,Finished
1055,844,6,4,4,12.0,66,209.174,1:20.459,1,Finished
1055,815,9,8,5,10.0,66,211.743,1:19.483,1,Finished
1055,817,1,7,6,8.0,66,205.612,1:21.853,1,Finished
1055,832,6,6,7,6.0,66,206.330,1:21.568,1,Finished
1055,846,1,9,8,4.0,65,207.064,1:21.279,11,+1 Lap
1055,839,214,5,9,2.0,65,202.014,1:23.311,11,+1 Lap
1055,842,213,12,10,1.0,65,206.820,1:21.375,11,+1 Lap
1055,840,117,11,11,0.0,65,203.735,1:22.607,11,+1 Lap
1055,8,51,17,12,0.0,65,203.094,1:22.868,11,+1 Lap
1055,20,117,13,13,0.0,65,203.211,1:22.820,11,+1 Lap
1055,847,3,15,14,0.0,65,202.264,1:23.208,11,+1 Lap
1055,841,51,14,15,0.0,65,203.255,1:22.802,11,+1 Lap
1055,849,3,19,16,0.0,65,203.003,1:22.905,11,+1 Lap
1055,4,214,10,17,0.0,65,207.311,1:21.182,11,+1 Lap
1055,854,210,18,18,0.0,64,203.661,1:22.637,12,+2 Laps
1055,853,210,20,19,0.0,64,200.261,1:24.040,12,+2 Laps
1055,852,213,16,20,0.0,6,198.408,1:24.825,10,Electrical
1056,830,9,2,1,25.0,78,160.929,1:14.649,1,Finished
1056,832,6,4,2,18.0,78,160.989,1:14.621,1,Finished
1056,846,1,5,3,15.0,78,160.883,1:14.670,1,Finished
1056,815,9,9,4,12.0,78,161.138,1:14.552,1,Finished
1056,20,117,8,5,10.0,78,159.503,1:15.316,1,Finished
1056,842,213,6,6,8.0,78,159.300,1:15.412,1,Finished
1056,1,131,7,7,7.0,78,164.769,1:12.909,1,Finished
1056,840,117,13,8,4.0,77,160.875,1:14.674,11,+1 Lap
1056,839,214,11,9,2.0,77,159.503,1:15.316,11,+1 Lap
1056,841,51,10,10,1.0,77,159.472,1:15.331,11,+1 Lap
1056,8,51,14,11,0.0,77,160.237,1:14.971,11,+1 Lap
1056,817,1,12,12,0.0,77,161.082,1:14.578,11,+1 Lap
1056,4,214,17,13,0.0,77,160.120,1:15.026,11,+1 Lap
1056,847,3,15,14,0.0,77,159.033,1:15.539,11,+1 Lap
1056,849,3,18,15,0.0,77,158.961,1:15.573,11,+1 Lap
1056,852,213,16,16,0.0,77,162.259,1:14.037,11,+1 Lap
1056,853,210,19,17,0.0,75,156.287,1:16.866,13,+3 Laps
1056,854,210,20,18,0.0,75,157.189,1:16.425,13,+3 Laps
1056,822,131,3,19,0.0,29,158.682,1:15.706,61,Wheel nut
1056,844,6,1,20,0.0,0,,,30,Driveshaft
1057,815,9,6,1,25.0,51,206.432,1:44.687,1,Finished
1057,20,117,11,2,18.0,51,206.032,1:44.890,1,Finished
1057,842,213,4,3,15.0,51,205.386,1:45.220,1,Finished
1057,844,6,1,4,12.0,51,205.071,1:45.382,1,Finished
1057,846,1,9,5,10.0,51,205.180,1:45.326,1,Finished
1057,4,214,8,6,8.0,51,204.601,1:45.624,1,Finished
1057,852,213,7,7,6.0,51,205.936,1:44.939,1,Finished
1057,832,6,5,8,4.0,51,204.454,1:45.700,1,Finished
1057,817,1,13,9,2.0,51,204.428,1:45.713,1,Finished
1057,8,51,14,10,1.0,51,204.645,1:45.601,1,Finished
1057,841,51,20,11,0.0,51,204.696,1:45.575,1,Finished
1057,822,131,10,12,0.0,51,204.521,1:45.665,1,Finished
1057,854,210,17,13,0.0,51,200.799,1:47.624,1,Finished
1057,853,210,18,14,0.0,51,200.569,1:47.747,1,Finished
1057,1,131,2,15,0.0,51,206.270,1:44.769,1,Finished
1057,849,3,16,16,0.0,51,202.712,1:46.608,1,Finished
1057,847,3,15,17,0.0,48,203.954,1:45.959,6,Gearbox
1057,830,9,3,18,0.0,45,206.839,1:44.481,3,Accident
1057,840,117,19,19,0.0,29,203.478,1:46.207,3,Accident
1057,839,214,12,20,0.0,3,194.955,1:50.850,101,Turbo
1058,830,9,1,1,25.0,71,228.542,1:08.017,1,Finished
1058,1,131,2,2,19.0,71,231.811,1:07.058,1,Finished
1058,822,131,5,3,15.0,71,226.537,1:08.619,1,Finished
1058,815,9,4,4,12.0,71,228.956,1:07.894,1,Finished
1058,846,1,3,5,10.0,70,225.604,1:08.903,11,+1 Lap
1058,832,6,12,6,8.0,70,226.570,1:08.609,11,+1 Lap
1058,844,6,7,7,6.0,70,226.145,1:08.738,11,+1 Lap
1058,840,117,9,8,4.0,70,222.746,1:09.787,11,+1 Lap
1058,4,214,8,9,2.0,70,222.867,1:09.749,11,+1 Lap
1058,852,213,11,10,1.0,70,223.184,1:09.650,11,+1 Lap
1058,8,51,18,11,0.0,70,224.869,1:09.128,11,+1 Lap
1058,20,117,14,12,0.0,70,222.637,1:09.821,11,+1 Lap
1058,817,1,13,13,0.0,70,224.295,1:09.305,11,+1 Lap
1058,839,214,17,14,0.0,70,223.421,1:09.576,11,+1 Lap
1058,841,51,15,15,0.0,70,222.950,1:09.723,11,+1 Lap
1058,854,210,19,16,0.0,69,222.052,1:10.005,12,+2 Laps
1058,849,3,16,17,0.0,68,221.739,1:10.104,13,+3 Laps
1058,853,210,20,18,0.0,68,219.092,1:10.951,13,+3 Laps
1058,847,3,10,19,0.0,36,220.496,1:10.499,5,Engine
1058,842,213,6,20,0.0,1,,,4,Collision
1059,830,9,1,1,26.0,53,218.156,1:36.404,1,Finished
1059,1,131,2,2,18.0,53,215.903,1:37.410,1,Finished
1059,815,9,4,3,15.0,53,217.504,1:36.693,1,Finished
1059,822,131,3,4,12.0,53,216.905,1:36.960,1,Finished
1059,846,1,8,5,10.0,53,215.870,1:37.425,1,Finished
1059,817,1,10,6,8.0,53,213.896,1:38.324,1,Finished
1059,842,213,6,7,6.0,53,214.378,1:38.103,1,Finished
1059,4,214,9,8,4.0,53,215.382,1:37.646,1,Finished
1059,20,117,12,9,2.0,53,216.508,1:37.138,1,Finished
1059,840,117,19,10,1.0,53,214.981,1:37.828,1,Finished
1059,832,6,5,11,0.0,53,212.584,1:38.931,1,Finished
1059,847,3,14,12,0.0,52,213.918,1:38.314,11,+1 Lap
1059,852,213,0,13,0.0,52,212.479,1:38.980,11,+1 Lap
1059,839,214,11,14,0.0,52,213.200,1:38.645,11,+1 Lap
1059,841,51,13,15,0.0,52,213.077,1:38.702,11,+1 Lap
1059,844,6,7,16,0.0,52,215.304,1:37.681,11,+1 Lap
1059,8,51,17,17,0.0,52,214.621,1:37.992,11,+1 Lap
1059,849,3,16,18,0.0,52,213.920,1:38.313,11,+1 Lap
1059,854,210,15,19,0.0,52,212.765,1:38.847,11,+1 Lap
1059,853,210,18,20,0.0,52,211.758,1:39.317,11,+1 Lap
1060,830,9,1,1,26.0,71,234.815,1:06.200,1,Finished
1060,822,131,5,2,18.0,71,227.349,1:08.374,1,Finished
1060,846,1,2,3,15.0,71,227.027,1:08.471,1,Finished
1060,1,131,4,4,12.0,71,228.177,1:08.126,1,Finished
1060,832,6,10,5,10.0,71,229.402,1:07.762,1,Finished
1060,815,9,3,6,8.0,71,227.956,1:08.192,1,Finished
1060,817,1,13,7,6.0,71,225.876,1:08.820,1,Finished
1060,844,6,12,8,4.0,71,226.277,1:08.698,1,Finished
1060,842,213,6,9,2.0,71,228.110,1:08.146,1,Finished
1060,4,214,14,10,1.0,70,227.246,1:08.405,11,+1 Lap
1060,847,3,8,11,0.0,70,225.613,1:08.900,11,+1 Lap
1060,852,213,7,12,0.0,70,227.080,1:08.455,11,+1 Lap
1060,840,117,9,13,0.0,70,226.405,1:08.659,11,+1 Lap
1060,841,51,15,14,0.0,70,225.149,1:09.042,11,+1 Lap
1060,8,51,16,15,0.0,70,225.699,1:08.874,11,+1 Lap
1060,849,3,18,16,0.0,70,226.865,1:08.520,11,+1 Lap
1060,20,117,11,17,0.0,69,227.196,1:08.420,4,Collision
1060,854,210,19,18,0.0,69,224.007,1:09.394,12,+2 Laps
1060,853,210,20,19,0.0,69,222.842,1:09.757,12,+2 Laps
1060,839,214,17,20,0.0,0,,,4,Collision
1061,1,131,2,1,25.0,52,236.430,1:29.699,1,Finished
1061,844,6,4,2,18.0,52,234.159,1:30.569,1,Finished
1061,822,131,3,3,15.0,52,234.275,1:30.524,1,Finished
1061,846,1,5,4,12.0,52,231.979,1:31.420,1,Finished
1061,817,1,6,5,10.0,52,232.325,1:31.284,1,Finished
1061,832,6,10,6,8.0,52,232.480,1:31.223,1,Finished
1061,4,214,7,7,6.0,52,231.276,1:31.698,1,Finished
1061,840,117,14,8,4.0,52,230.537,1:31.992,1,Finished
1061,839,214,9,9,2.0,52,229.992,1:32.210,1,Finished
1061,852,213,16,10,1.0,52,233.497,1:30.826,1,Finished
1061,842,213,11,11,0.0,52,234.945,1:30.266,1,Finished
1061,847,3,12,12,0.0,51,230.394,1:32.049,11,+1 Lap
1061,841,51,15,13,0.0,51,229.653,1:32.346,11,+1 Lap
1061,849,3,17,14,0.0,51,229.328,1:32.477,11,+1 Lap
1061,8,51,13,15,0.0,51,230.780,1:31.895,11,+1 Lap
1061,815,9,0,16,0.0,51,239.317,1:28.617,11,+1 Lap
1061,853,210,19,17,0.0,51,228.262,1:32.909,11,+1 Lap
1061,854,210,18,18,0.0,51,228.377,1:32.862,11,+1 Lap
1061,20,117,8,19,0.0,40,227.894,1:33.059,31,Retired
1061,830,9,1,20,0.0,0,,,4,Collision
1062,839,214,8,1,25.0,70,193.704,1:21.421,1,Finished
1062,1,131,1,2,18.0,70,200.363,1:18.715,1,Finished
1062,832,6,15,3,15.0,70,193.699,1:21.423,1,Finished
1062,4,214,9,4,12.0,70,196.264,1:20.359,1,Finished
1062,842,213,5,5,11.0,70,201.183,1:18.394,1,Finished
1062,852,213,16,6,8.0,70,191.286,1:22.450,1,Finished
1062,849,3,18,7,6.0,70,190.406,1:22.831,1,Finished
1062,847,3,17,8,4.0,70,192.074,1:22.112,1,Finished
1062,830,9,3,9,2.0,70,194.843,1:20.945,1,Finished
1062,8,51,13,10,1.0,69,193.473,1:21.518,11,+1 Lap
1062,817,1,11,11,0.0,69,190.473,1:22.802,11,+1 Lap
1062,854,210,20,12,0.0,69,190.683,1:22.711,11,+1 Lap
1062,841,51,0,13,0.0,69,190.625,1:22.736,11,+1 Lap
1062,853,210,19,14,0.0,3,,,4,Collision
1062,846,1,6,15,0.0,2,,,4,Collision
1062,822,131,2,16,0.0,0,,,4,Collision
1062,815,9,4,17,0.0,0,,,4,Collision
1062,844,6,7,18,0.0,0,,,4,Collision
1062,840,117,12,19,0.0,0,,,4,Collision
1062,20,117,10,20,0.0,70,193.613,1:21.459,2,Disqualified
1063,830,9,1,1,12.5,1,,,1,Finished
1063,847,3,2,2,9.0,1,,,1,Finished
1063,1,131,3,3,7.5,1,,,1,Finished
1063,817,1,4,4,6.0,1,,,1,Finished
1063,20,117,5,5,5.0,1,,,1,Finished
1063,842,213,6,6,4.0,1,,,1,Finished
1063,839,214,8,7,3.0,1,,,1,Finished
1063,844,6,9,8,2.0,1,,,1,Finished
1063,849,3,10,9,1.0,1,,,1,Finished
1063,832,6,11,10,0.5,1,,,1,Finished
1063,4,214,12,11,0.0,1,,,1,Finished
1063,822,131,13,12,0.0,1,,,1,Finished
1063,841,51,14,13,0.0,1,,,1,Finished
1063,846,1,15,14,0.0,1,,,1,Finished
1063,852,213,16,15,0.0,1,,,1,Finished
1063,854,210,17,16,0.0,1,,,1,Finished
1063,853,210,18,17,0.0,1,,,1,Finished
1063,8,51,0,18,0.0,1,,,1,Finished
1063,815,9,0,19,0.0,1,,,1,Finished
1063,840,117,19,20,0.0,1,,,1,Finished
1064,830,9,1,1,25.0,72,209.244,1:13.275,1,Finished
1064,1,131,2,2,19.0,72,215.654,1:11.097,1,Finished
1064,822,131,3,3,15.0,72,211.338,1:12.549,1,Finished
1064,842,213,4,4,12.0,71,204.929,1:14.818,11,+1 Lap
1064,844,6,5,5,10.0,71,205.033,1:14.780,11,+1 Lap
1064,4,214,9,6,8.0,71,206.294,1:14.323,11,+1 Lap
1064,832,6,6,7,6.0,71,203.725,1:15.260,11,+1 Lap
1064,815,9,0,8,4.0,71,208.714,1:13.461,11,+1 Lap
1064,839,214,8,9,2.0,71,205.321,1:14.675,11,+1 Lap
1064,846,1,13,10,1.0,71,206.535,1:14.236,11,+1 Lap
1064,817,1,10,11,0.0,71,204.650,1:14.920,11,+1 Lap
1064,840,117,12,12,0.0,70,202.780,1:15.611,12,+2 Laps
1064,20,117,15,13,0.0,70,207.312,1:13.958,12,+2 Laps
1064,841,51,7,14,0.0,70,204.091,1:15.125,12,+2 Laps
1064,9,51,16,15,0.0,70,203.234,1:15.442,12,+2 Laps
1064,849,3,0,16,0.0,70,202.301,1:15.790,12,+2 Laps
1064,847,3,11,17,0.0,69,202.734,1:15.628,6,Gearbox
1064,854,210,17,18,0.0,69,201.936,1:15.927,13,+3 Laps
1064,852,213,14,19,0.0,48,202.319,1:15.783,131,Power Unit
1064,853,210,18,20,0.0,41,201.567,1:16.066,9,Hydraulics
1065,817,1,2,1,26.0,53,245.894,1:24.812,1,Finished
1065,846,1,3,2,18.0,53,245.434,1:24.971,1,Finished
1065,822,131,19,3,15.0,53,245.850,1:24.827,1,Finished
1065,844,6,5,4,12.0,53,244.433,1:25.319,1,Finished
1065,815,9,8,5,10.0,53,244.901,1:25.156,1,Finished
1065,832,6,6,6,8.0,53,243.747,1:25.559,1,Finished
1065,840,117,9,7,6.0,53,242.912,1:25.853,1,Finished
1065,4,214,10,8,4.0,53,243.995,1:25.472,1,Finished
1065,847,3,14,9,2.0,53,242.963,1:25.835,1,Finished
1065,839,214,12,10,1.0,53,243.727,1:25.566,1,Finished
1065,849,3,13,11,0.0,53,242.630,1:25.953,1,Finished
1065,20,117,11,12,0.0,53,242.672,1:25.938,1,Finished
1065,841,51,7,13,0.0,53,243.295,1:25.718,1,Finished
1065,9,51,17,14,0.0,53,242.924,1:25.849,1,Finished
1065,854,210,18,15,0.0,53,240.520,1:26.707,1,Finished
1065,853,210,16,16,0.0,41,239.155,1:27.202,131,Power Unit
1065,1,131,4,17,0.0,25,242.864,1:25.870,4,Collision
1065,830,9,1,18,0.0,25,244.852,1:25.173,4,Collision
1065,842,213,0,19,0.0,3,234.310,1:29.005,22,Suspension
1065,852,213,0,20,0.0,0,,,23,Brakes
1066,1,131,4,1,25.0,53,215.760,1:37.575,1,Finished
1066,830,9,20,2,18.0,53,213.959,1:38.396,1,Finished
1066,832,6,2,3,15.0,53,212.024,1:39.294,1,Finished
1066,817,1,5,4,12.0,53,212.388,1:39.124,1,Finished
1066,822,131,16,5,10.0,53,214.352,1:38.216,1,Finished
1066,4,214,6,6,8.0,53,213.331,1:38.686,1,Finished
1066,846,1,1,7,7.0,53,216.096,1:37.423,1,Finished
1066,8,51,13,8,4.0,53,209.921,1:40.289,1,Finished
1066,815,9,8,9,2.0,53,212.193,1:39.215,1,Finished
1066,847,3,3,10,1.0,53,209.280,1:40.596,1,Finished
1066,840,117,7,11,0.0,53,209.555,1:40.464,1,Finished
1066,20,117,10,12,0.0,52,212.116,1:39.251,11,+1 Lap
1066,842,213,11,13,0.0,52,214.214,1:38.279,11,+1 Lap
1066,839,214,9,14,0.0,52,209.276,1:40.598,11,+1 Lap
1066,844,6,19,15,0.0,52,212.667,1:38.994,11,+1 Lap
1066,841,51,17,16,0.0,52,212.530,1:39.058,11,+1 Lap
1066,852,213,12,17,0.0,52,210.612,1:39.960,11,+1 Lap
1066,853,210,15,18,0.0,51,206.982,1:41.713,12,+2 Laps
1066,849,3,18,19,0.0,47,210.528,1:40.000,3,Accident
1066,854,210,14,20,0.0,32,209.948,1:40.276,44,Oil leak
1067,822,131,1,1,26.0,58,212.500,1:30.432,1,Finished
1067,830,9,2,2,18.0,58,207.169,1:32.759,1,Finished
1067,815,9,6,3,15.0,58,207.841,1:32.459,1,Finished
1067,844,6,3,4,12.0,58,207.218,1:32.737,1,Finished
1067,1,131,11,5,10.0,58,207.160,1:32.763,1,Finished
1067,842,213,4,6,8.0,58,207.046,1:32.814,1,Finished
1067,846,1,7,7,6.0,58,207.870,1:32.446,1,Finished
1067,832,6,19,8,4.0,58,209.057,1:31.921,1,Finished
1067,840,117,8,9,2.0,58,207.506,1:32.608,1,Finished
1067,839,214,12,10,1.0,57,203.171,1:34.584,11,+1 Lap
1067,841,51,16,11,0.0,57,206.845,1:32.904,11,+1 Lap
1067,8,51,17,12,0.0,57,207.556,1:32.586,11,+1 Lap
1067,817,1,20,13,0.0,57,206.067,1:33.255,11,+1 Lap
1067,852,213,9,14,0.0,57,206.979,1:32.844,11,+1 Lap
1067,847,3,13,15,0.0,57,205.749,1:33.399,11,+1 Lap
1067,4,214,5,16,0.0,57,206.073,1:33.252,11,+1 Lap
1067,849,3,15,17,0.0,57,205.149,1:33.672,11,+1 Lap
1067,20,117,10,18,0.0,57,207.233,1:32.730,11,+1 Lap
1067,854,210,14,19,0.0,56,203.980,1:34.209,12,+2 Laps
1067,853,210,18,20,0.0,56,201.353,1:35.438,12,+2 Laps
1069,830,9,1,1,25.0,56,200.278,1:39.096,1,Finished
1069,1,131,2,2,19.0,56,201.521,1:38.485,1,Finished
1069,815,9,3,3,15.0,56,199.333,1:39.566,1,Finished
1069,844,6,4,4,12.0,56,199.861,1:39.303,1,Finished
1069,817,1,6,5,10.0,56,197.785,1:40.345,1,Finished
1069,822,131,9,6,8.0,56,198.176,1:40.147,1,Finished
1069,832,6,5,7,6.0,56,197.722,1:40.377,1,Finished
1069,846,1,7,8,4.0,56,198.016,1:40.228,1,Finished
1069,852,213,10,9,2.0,55,196.209,1:41.151,11,+1 Lap
1069,20,117,18,10,1.0,55,197.517,1:40.481,11,+1 Lap
1069,841,51,12,11,0.0,55,196.221,1:41.145,11,+1 Lap
1069,840,117,13,12,0.0,55,196.135,1:41.189,11,+1 Lap
1069,8,51,15,13,0.0,55,195.843,1:41.340,11,+1 Lap
1069,847,3,20,14,0.0,55,196.269,1:41.120,11,+1 Lap
1069,849,3,14,15,0.0,55,194.924,1:41.818,11,+1 Lap
1069,854,210,16,16,0.0,54,195.737,1:41.395,12,+2 Laps
1069,853,210,17,17,0.0,54,192.900,1:42.886,12,+2 Laps
1069,4,214,19,18,0.0,49,198.335,1:40.067,65,Rear wing
1069,839,214,11,19,0.0,40,194.207,1:42.194,26,Mechanical
1069,842,213,8,20,0.0,14,194.547,1:42.015,22,Suspension
1070,830,9,3,1,25.0,71,196.134,1:18.999,1,Finished
1070,1,131,2,2,18.0,71,194.116,1:19.820,1,Finished
1070,815,9,4,3,15.0,71,194.976,1:19.468,1,Finished
1070,842,213,5,4,12.0,71,192.453,1:20.510,1,Finished
1070,844,6,8,5,10.0,71,192.083,1:20.665,1,Finished
1070,832,6,6,6,8.0,70,193.484,1:20.081,11,+1 Lap
1070,20,117,9,7,6.0,70,192.572,1:20.460,11,+1 Lap
1070,8,51,10,8,4.0,70,191.969,1:20.713,11,+1 Lap
1070,4,214,12,9,2.0,70,191.973,1:20.711,11,+1 Lap
1070,846,1,18,10,1.0,70,192.197,1:20.617,11,+1 Lap
1070,841,51,11,11,0.0,70,190.061,1:21.523,11,+1 Lap
1070,817,1,7,12,0.0,70,191.126,1:21.069,11,+1 Lap
1070,839,214,19,13,0.0,70,190.470,1:21.348,11,+1 Lap
1070,840,117,20,14,0.0,69,191.454,1:20.930,12,+2 Laps
1070,822,131,1,15,0.0,69,199.223,1:17.774,12,+2 Laps
1070,847,3,16,16,0.0,69,188.919,1:22.016,12,+2 Laps
1070,849,3,13,17,0.0,69,190.008,1:21.546,12,+2 Laps
1070,853,210,15,18,0.0,68,190.344,1:21.402,13,+3 Laps
1070,854,210,14,19,0.0,0,,,4,Collision
1070,852,213,17,20,0.0,0,,,4,Collision
1071,1,131,10,1,25.0,71,215.503,1:11.982,1,Finished
1071,830,9,2,2,18.0,71,214.005,1:12.486,1,Finished
1071,822,131,1,3,15.0,71,213.887,1:12.526,1,Finished
1071,815,9,4,4,13.0,71,218.453,1:11.010,1,Finished
1071,844,6,6,5,10.0,71,213.018,1:12.822,1,Finished
1071,832,6,3,6,8.0,71,213.346,1:12.710,1,Finished
1071,842,213,7,7,6.0,70,211.839,1:13.227,11,+1 Lap
1071,839,214,8,8,4.0,70,208.415,1:14.430,11,+1 Lap
1071,4,214,12,9,2.0,70,209.848,1:13.922,11,+1 Lap
1071,846,1,5,10,1.0,70,210.306,1:13.761,11,+1 Lap
1071,20,117,9,11,0.0,70,210.668,1:13.634,11,+1 Lap
1071,8,51,0,12,0.0,70,213.607,1:12.621,11,+1 Lap
1071,847,3,17,13,0.0,70,208.626,1:14.355,11,+1 Lap
1071,841,51,13,14,0.0,70,208.985,1:14.227,11,+1 Lap
1071,852,213,15,15,0.0,70,209.050,1:14.204,11,+1 Lap
1071,849,3,16,16,0.0,70,207.896,1:14.616,11,+1 Lap
1071,853,210,19,17,0.0,69,206.958,1:14.954,12,+2 Laps
1071,854,210,18,18,0.0,69,210.215,1:13.793,12,+2 Laps
1071,817,1,11,19,0.0,49,208.379,1:14.443,75,Power loss
1071,840,117,14,20,0.0,47,205.887,1:15.344,130,Collision damage
1072,1,131,1,1,26.0,50,244.962,1:30.734,1,Finished
1072,830,9,3,2,18.0,50,242.943,1:31.488,1,Finished
1072,822,131,2,3,15.0,50,243.155,1:31.408,1,Finished
1072,839,214,9,4,12.0,50,242.125,1:31.797,1,Finished
1072,817,1,11,5,10.0,50,239.725,1:32.716,1,Finished
1072,842,213,6,6,8.0,50,240.813,1:32.297,1,Finished
1072,844,6,4,7,6.0,50,242.643,1:31.601,1,Finished
1072,832,6,15,8,4.0,50,241.983,1:31.851,1,Finished
1072,841,51,10,9,2.0,50,239.340,1:32.865,1,Finished
1072,846,1,7,10,1.0,50,241.817,1:31.914,1,Finished
1072,840,117,18,11,0.0,50,239.498,1:32.804,1,Finished
1072,849,3,16,12,0.0,50,239.635,1:32.751,1,Finished
1072,4,214,13,13,0.0,49,242.558,1:31.633,11,+1 Lap
1072,852,213,8,14,0.0,49,240.269,1:32.506,11,+1 Lap
1072,8,51,12,15,0.0,49,239.565,1:32.778,11,+1 Lap
1072,20,117,17,16,0.0,44,236.375,1:34.030,130,Collision damage
1072,815,9,5,17,0.0,14,236.104,1:34.138,4,Collision
1072,853,210,20,18,0.0,14,229.036,1:37.043,4,Collision
1072,847,3,14,19,0.0,14,231.211,1:36.130,4,Collision
1072,854,210,19,20,0.0,8,231.421,1:36.043,3,Accident
1073,830,9,1,1,26.0,58,220.800,1:26.103,1,Finished
1073,1,131,2,2,18.0,58,219.495,1:26.615,1,Finished
1073,832,6,5,3,15.0,58,216.982,1:27.618,1,Finished
1073,852,213,8,4,12.0,58,217.285,1:27.496,1,Finished
1073,842,213,12,5,10.0,58,217.668,1:27.342,1,Finished
1073,822,131,6,6,8.0,58,218.871,1:26.862,1,Finished
1073,846,1,3,7,6.0,58,219.123,1:26.762,1,Finished
1073,4,214,11,8,4.0,58,217.010,1:27.607,1,Finished
1073,839,214,9,9,2.0,58,215.431,1:28.249,1,Finished
1073,844,6,7,10,1.0,58,214.983,1:28.433,1,Finished
1073,20,117,15,11,0.0,58,215.299,1:28.303,1,Finished
1073,817,1,10,12,0.0,57,214.280,1:28.723,11,+1 Lap
1073,840,117,13,13,0.0,57,214.657,1:28.567,11,+1 Lap
1073,854,210,19,14,0.0,57,212.522,1:29.457,11,+1 Lap
1073,815,9,4,15,0.0,55,219.993,1:26.419,5,Engine
1073,849,3,16,16,0.0,50,212.912,1:29.293,3,Accident
1073,841,51,14,17,0.0,33,212.557,1:29.442,6,Gearbox
1073,847,3,17,18,0.0,26,209.732,1:30.647,6,Gearbox
1073,8,51,18,19,0.0,25,211.951,1:29.698,23,Brakes
1073,853,210,20,20,0.0,0,,,139,Illness
1074,844,6,1,1,26.0,57,206.018,1:34.570,1,Finished
1074,832,6,3,2,18.0,57,203.501,1:35.740,1,Finished
1074,1,131,5,3,15.0,57,202.469,1:36.228,1,Finished
1074,847,131,9,4,12.0,57,202.313,1:36.302,1,Finished
1074,825,210,7,5,10.0,57,201.641,1:36.623,1,Finished
1074,822,51,6,6,8.0,57,201.691,1:36.599,1,Finished
1074,839,214,11,7,6.0,57,200.630,1:37.110,1,Finished
1074,852,213,16,8,4.0,57,200.642,1:37.104,1,Finished
1074,4,214,8,9,2.0,57,201.412,1:36.733,1,Finished
1074,855,51,15,10,1.0,57,201.512,1:36.685,1,Finished
1074,854,210,12,11,0.0,57,200.948,1:36.956,1,Finished
1074,840,117,19,12,0.0,57,200.555,1:37.146,1,Finished
1074,848,3,14,13,0.0,57,200.125,1:37.355,1,Finished
1074,817,1,18,14,0.0,57,200.318,1:37.261,1,Finished
1074,846,1,13,15,0.0,57,200.882,1:36.988,1,Finished
1074,849,3,20,16,0.0,57,198.300,1:38.251,1,Finished
1074,807,117,17,17,0.0,57,198.401,1:38.201,1,Finished
1074,815,9,4,18,0.0,56,202.762,1:36.089,32,Fuel pressure
1074,830,9,2,19,0.0,54,204.140,1:35.440,32,Fuel pressure
1074,842,213,10,20,0.0,44,200.189,1:37.324,131,Power Unit
1075,830,9,4,1,25.0,50,242.191,1:31.772,1,Finished
1075,844,6,2,2,19.0,50,242.556,1:31.634,1,Finished
1075,832,6,3,3,15.0,50,241.841,1:31.905,1,Finished
1075,815,9,1,4,12.0,50,241.481,1:32.042,1,Finished
1075,847,131,6,5,10.0,50,239.454,1:32.821,1,Finished
1075,839,214,5,6,8.0,50,238.729,1:33.103,1,Finished
