RACEID,DRIVERID,POSITION,LAPS,LAP,TIME,FASTESTLAP,FASTESTLAPTIME
1126,852,7,57,55,1:31.682,55,1:31.682
1126,852,7,57,56,1:31.822,55,1:31.682
1126,852,7,57,57,1:31.957,55,1:31.682
1126,847,8,57,1,1:41.627,43,1:31.921
1126,847,8,57,2,1:34.395,43,1:31.921
1126,847,8,57,3,1:34.095,43,1:31.921
1126,847,8,57,4,1:34.125,43,1:31.921
1126,847,8,57,5,1:33.932,43,1:31.921
1126,847,8,57,6,1:33.636,43,1:31.921
1126,847,8,57,7,1:33.936,43,1:31.921
1126,847,8,57,8,1:33.819,43,1:31.921
1126,847,8,57,9,1:34.359,43,1:31.921
1126,847,8,57,10,1:34.785,43,1:31.921
1126,847,8,57,11,1:34.805,43,1:31.921
1126,847,8,57,12,1:34.392,43,1:31.921
1126,847,8,57,13,1:34.041,43,1:31.921
1126,847,8,57,14,1:33.593,43,1:31.921
1126,847,8,57,15,1:33.389,43,1:31.921
1126,847,8,57,16,1:33.423,43,1:31.921
1126,847,8,57,17,1:33.607,43,1:31.921
1126,847,8,57,18,1:33.705,43,1:31.921
1126,847,8,57,19,1:33.562,43,1:31.921
1126,847,8,57,20,1:33.811,43,1:31.921
1126,847,8,57,21,1:33.713,43,1:31.921
1126,847,8,57,22,1:33.326,43,1:31.921
1126,847,8,57,23,1:48.602,43,1:31.921
1126,847,8,57,24,1:38.070,43,1:31.921
1126,847,8,57,25,1:47.438,43,1:31.921
1126,847,8,57,26,1:32.358,43,1:31.921
1126,847,8,57,27,1:32.595,43,1:31.921
1126,847,8,57,28,1:49.281,43,1:31.921
1126,847,8,57,29,2:07.473,43,1:31.921
1126,847,8,57,30,1:59.428,43,1:31.921
1126,847,8,57,31,1:46.613,43,1:31.921
1126,847,8,57,32,2:16.684,43,1:31.921
1126,847,8,57,33,1:34.455,43,1:31.921
1126,847,8,57,34,1:32.762,43,1:31.921
1126,847,8,57,35,1:32.277,43,1:31.921
1126,847,8,57,36,1:32.345,43,1:31.921
1126,847,8,57,37,1:32.275,43,1:31.921
1126,847,8,57,38,1:32.291,43,1:31.921
1126,847,8,57,39,1:32.248,43,1:31.921
1126,847,8,57,40,1:32.277,43,1:31.921
1126,847,8,57,41,1:32.648,43,1:31.921
1126,847,8,57,42,1:32.167,43,1:31.921
1126,847,8,57,43,1:31.921,43,1:31.921
1126,847,8,57,44,1:33.698,43,1:31.921
1126,847,8,57,45,1:32.131,43,1:31.921
1126,847,8,57,46,1:32.304,43,1:31.921
1126,847,8,57,47,1:32.198,43,1:31.921
1126,847,8,57,48,1:32.175,43,1:31.921
1126,847,8,57,49,1:32.120,43,1:31.921
1126,847,8,57,50,1:32.438,43,1:31.921
1126,847,8,57,51,1:32.053,43,1:31.921
1126,847,8,57,52,1:32.185,43,1:31.921
1126,847,8,57,53,1:33.394,43,1:31.921
1126,847,8,57,54,1:32.537,43,1:31.921
1126,847,8,57,55,1:32.030,43,1:31.921
1126,847,8,57,56,1:32.379,43,1:31.921
1126,847,8,57,57,1:32.739,43,1:31.921
1126,4,9,57,1,1:43.024,55,1:31.727
1126,4,9,57,2,1:35.579,55,1:31.727
1126,4,9,57,3,1:34.003,55,1:31.727
1126,4,9,57,4,1:34.022,55,1:31.727
1126,4,9,57,5,1:34.018,55,1:31.727
1126,4,9,57,6,1:34.060,55,1:31.727
1126,4,9,57,7,1:34.605,55,1:31.727
1126,4,9,57,8,1:33.751,55,1:31.727
1126,4,9,57,9,1:34.006,55,1:31.727
1126,4,9,57,10,1:34.619,55,1:31.727
1126,4,9,57,11,1:35.199,55,1:31.727
1126,4,9,57,12,1:35.193,55,1:31.727
1126,4,9,57,13,1:34.657,55,1:31.727
1126,4,9,57,14,1:34.618,55,1:31.727
1126,4,9,57,15,1:34.350,55,1:31.727
1126,4,9,57,16,1:34.208,55,1:31.727
1126,4,9,57,17,1:34.260,55,1:31.727
1126,4,9,57,18,1:34.157,55,1:31.727
1126,4,9,57,19,1:34.049,55,1:31.727
1126,4,9,57,20,1:34.230,55,1:31.727
1126,4,9,57,21,1:34.258,55,1:31.727
1126,4,9,57,22,1:42.401,55,1:31.727
1126,4,9,57,23,1:49.315,55,1:31.727
1126,4,9,57,24,1:33.447,55,1:31.727
1126,4,9,57,25,1:33.648,55,1:31.727
1126,4,9,57,26,1:33.462,55,1:31.727
1126,4,9,57,27,1:33.183,55,1:31.727
1126,4,9,57,28,1:50.113,55,1:31.727
1126,4,9,57,29,2:08.086,55,1:31.727
1126,4,9,57,30,1:58.134,55,1:31.727
1126,4,9,57,31,1:49.088,55,1:31.727
1126,4,9,57,32,2:11.634,55,1:31.727
1126,4,9,57,33,1:34.900,55,1:31.727
1126,4,9,57,34,1:33.068,55,1:31.727
1126,4,9,57,35,1:32.671,55,1:31.727
1126,4,9,57,36,1:32.311,55,1:31.727
1126,4,9,57,37,1:32.406,55,1:31.727
1126,4,9,57,38,1:32.221,55,1:31.727
1126,4,9,57,39,1:32.660,55,1:31.727
1126,4,9,57,40,1:32.482,55,1:31.727
1126,4,9,57,41,1:32.867,55,1:31.727
1126,4,9,57,42,1:32.180,55,1:31.727
1126,4,9,57,43,1:32.229,55,1:31.727
1126,4,9,57,44,1:32.264,55,1:31.727
1126,4,9,57,45,1:33.052,55,1:31.727
1126,4,9,57,46,1:33.592,55,1:31.727
1126,4,9,57,47,1:33.120,55,1:31.727
1126,4,9,57,48,1:33.044,55,1:31.727
1126,4,9,57,49,1:32.303,55,1:31.727
1126,4,9,57,50,1:32.070,55,1:31.727
1126,4,9,57,51,1:31.997,55,1:31.727
1126,4,9,57,52,1:31.885,55,1:31.727
1126,4,9,57,53,1:32.157,55,1:31.727
1126,4,9,57,54,1:31.733,55,1:31.727
1126,4,9,57,55,1:31.727,55,1:31.727
1126,4,9,57,56,1:32.131,55,1:31.727
1126,4,9,57,57,1:32.536,55,1:31.727
1126,839,10,57,1,1:43.733,51,1:32.037
1126,839,10,57,2,1:35.438,51,1:32.037
1126,839,10,57,3,1:34.667,51,1:32.037
1126,839,10,57,4,1:34.013,51,1:32.037
1126,839,10,57,5,1:33.908,51,1:32.037
1126,839,10,57,6,1:34.440,51,1:32.037
1126,839,10,57,7,1:34.127,51,1:32.037
1126,839,10,57,8,1:34.490,51,1:32.037
1126,839,10,57,9,1:34.119,51,1:32.037
1126,839,10,57,10,1:34.356,51,1:32.037
1126,839,10,57,11,1:34.486,51,1:32.037
1126,839,10,57,12,1:33.984,51,1:32.037
1126,839,10,57,13,1:34.094,51,1:32.037
1126,839,10,57,14,1:34.067,51,1:32.037
1126,839,10,57,15,1:33.585,51,1:32.037
1126,839,10,57,16,1:33.545,51,1:32.037
1126,839,10,57,17,1:33.997,51,1:32.037
1126,839,10,57,18,1:33.890,51,1:32.037
1126,839,10,57,19,1:34.736,51,1:32.037
1126,839,10,57,20,1:34.069,51,1:32.037
1126,839,10,57,21,1:33.867,51,1:32.037
1126,839,10,57,22,1:42.357,51,1:32.037
1126,839,10,57,23,1:51.928,51,1:32.037
1126,839,10,57,24,1:33.041,51,1:32.037
1126,839,10,57,25,1:32.918,51,1:32.037
1126,839,10,57,26,1:34.048,51,1:32.037
1126,839,10,57,27,1:33.170,51,1:32.037
1126,839,10,57,28,1:49.908,51,1:32.037
1126,839,10,57,29,2:06.579,51,1:32.037
1126,839,10,57,30,1:58.798,51,1:32.037
1126,839,10,57,31,1:47.287,51,1:32.037
1126,839,10,57,32,2:15.401,51,1:32.037
1126,839,10,57,33,1:34.811,51,1:32.037
1126,839,10,57,34,1:32.734,51,1:32.037
1126,839,10,57,35,1:32.445,51,1:32.037
1126,839,10,57,36,1:32.348,51,1:32.037
1126,839,10,57,37,1:32.610,51,1:32.037
1126,839,10,57,38,1:32.392,51,1:32.037
1126,839,10,57,39,1:32.521,51,1:32.037
1126,839,10,57,40,1:32.581,51,1:32.037
1126,839,10,57,41,1:32.575,51,1:32.037
1126,839,10,57,42,1:32.311,51,1:32.037
1126,839,10,57,43,1:32.280,51,1:32.037
1126,839,10,57,44,1:32.483,51,1:32.037
1126,839,10,57,45,1:33.348,51,1:32.037
1126,839,10,57,46,1:33.497,51,1:32.037
1126,839,10,57,47,1:33.316,51,1:32.037
1126,839,10,57,48,1:33.946,51,1:32.037
1126,839,10,57,49,1:32.831,51,1:32.037
1126,839,10,57,50,1:32.185,51,1:32.037
1126,839,10,57,51,1:32.037,51,1:32.037
1126,839,10,57,52,1:32.104,51,1:32.037
1126,839,10,57,53,1:32.205,51,1:32.037
1126,839,10,57,54,1:32.267,51,1:32.037
1126,839,10,57,55,1:32.146,51,1:32.037
1126,839,10,57,56,1:32.136,51,1:32.037
1126,839,10,57,57,1:32.467,51,1:32.037
1126,807,11,57,1,1:40.159,56,1:31.941
1126,807,11,57,2,1:33.938,56,1:31.941
1126,807,11,57,3,1:34.140,56,1:31.941
1126,807,11,57,4,1:33.818,56,1:31.941
1126,807,11,57,5,1:33.776,56,1:31.941
1126,807,11,57,6,1:33.561,56,1:31.941
1126,807,11,57,7,1:34.953,56,1:31.941
1126,807,11,57,8,1:34.304,56,1:31.941
1126,807,11,57,9,1:34.126,56,1:31.941
1126,807,11,57,10,1:35.543,56,1:31.941
1126,807,11,57,11,1:34.756,56,1:31.941
1126,807,11,57,12,1:40.420,56,1:31.941
1126,807,11,57,13,1:48.595,56,1:31.941
1126,807,11,57,14,1:33.304,56,1:31.941
1126,807,11,57,15,1:32.922,56,1:31.941
1126,807,11,57,16,1:33.731,56,1:31.941
1126,807,11,57,17,1:33.621,56,1:31.941
1126,807,11,57,18,1:33.608,56,1:31.941
1126,807,11,57,19,1:33.273,56,1:31.941
1126,807,11,57,20,1:33.538,56,1:31.941
1126,807,11,57,21,1:33.705,56,1:31.941
1126,807,11,57,22,1:41.307,56,1:31.941
1126,807,11,57,23,1:40.564,56,1:31.941
1126,807,11,57,24,1:34.099,56,1:31.941
1126,807,11,57,25,1:34.486,56,1:31.941
1126,807,11,57,26,1:34.322,56,1:31.941
1126,807,11,57,27,1:34.825,56,1:31.941
1126,807,11,57,28,1:55.429,56,1:31.941
1126,807,11,57,29,2:17.985,56,1:31.941
1126,807,11,57,30,1:48.630,56,1:31.941
1126,807,11,57,31,1:51.013,56,1:31.941
1126,807,11,57,32,2:04.299,56,1:31.941
1126,807,11,57,33,1:33.618,56,1:31.941
1126,807,11,57,34,1:33.078,56,1:31.941
1126,807,11,57,35,1:33.115,56,1:31.941
1126,807,11,57,36,1:33.291,56,1:31.941
1126,807,11,57,37,1:32.894,56,1:31.941
1126,807,11,57,38,1:32.953,56,1:31.941
1126,807,11,57,39,1:33.092,56,1:31.941
1126,807,11,57,40,1:32.346,56,1:31.941
1126,807,11,57,41,1:32.637,56,1:31.941
1126,807,11,57,42,1:32.214,56,1:31.941
1126,807,11,57,43,1:32.638,56,1:31.941
1126,807,11,57,44,1:32.457,56,1:31.941
1126,807,11,57,45,1:32.474,56,1:31.941
1126,807,11,57,46,1:32.667,56,1:31.941
1126,807,11,57,47,1:32.184,56,1:31.941
1126,807,11,57,48,1:32.298,56,1:31.941
1126,807,11,57,49,1:32.474,56,1:31.941
1126,807,11,57,50,1:32.144,56,1:31.941
1126,807,11,57,51,1:32.044,56,1:31.941
1126,807,11,57,52,1:32.403,56,1:31.941
1126,807,11,57,53,1:32.534,56,1:31.941
1126,807,11,57,54,1:32.187,56,1:31.941
1126,807,11,57,55,1:32.045,56,1:31.941
1126,807,11,57,56,1:31.941,56,1:31.941
1126,807,11,57,57,1:32.187,56,1:31.941
1126,842,12,57,1,1:43.357,56,1:32.055
1126,842,12,57,2,1:34.498,56,1:32.055
1126,842,12,57,3,1:33.789,56,1:32.055
1126,842,12,57,4,1:34.155,56,1:32.055
1126,842,12,57,5,1:34.190,56,1:32.055
1126,842,12,57,6,1:34.004,56,1:32.055
1126,842,12,57,7,1:34.291,56,1:32.055
1126,842,12,57,8,1:33.804,56,1:32.055
1126,842,12,57,9,1:33.953,56,1:32.055
1126,842,12,57,10,1:34.731,56,1:32.055
1126,842,12,57,11,1:34.743,56,1:32.055
1126,842,12,57,12,1:39.216,56,1:32.055
1126,842,12,57,13,1:48.014,56,1:32.055
1126,842,12,57,14,1:33.375,56,1:32.055
1126,842,12,57,15,1:32.994,56,1:32.055
1126,842,12,57,16,1:33.554,56,1:32.055
1126,842,12,57,17,1:33.530,56,1:32.055
1126,842,12,57,18,1:33.807,56,1:32.055
1126,842,12,57,19,1:33.174,56,1:32.055
1126,842,12,57,20,1:33.639,56,1:32.055
1126,842,12,57,21,1:33.691,56,1:32.055
1126,842,12,57,22,1:41.221,56,1:32.055
1126,842,12,57,23,1:41.202,56,1:32.055
1126,842,12,57,24,1:33.983,56,1:32.055
1126,842,12,57,25,1:33.969,56,1:32.055
1126,842,12,57,26,1:34.440,56,1:32.055
1126,842,12,57,27,1:33.614,56,1:32.055
1126,842,12,57,28,1:51.060,56,1:32.055
1126,842,12,57,29,2:09.131,56,1:32.055
1126,842,12,57,30,1:55.163,56,1:32.055
1126,842,12,57,31,1:49.074,56,1:32.055
1126,842,12,57,32,2:10.975,56,1:32.055
1126,842,12,57,33,1:34.561,56,1:32.055
1126,842,12,57,34,1:33.201,56,1:32.055
1126,842,12,57,35,1:32.863,56,1:32.055
1126,842,12,57,36,1:32.878,56,1:32.055
1126,842,12,57,37,1:32.785,56,1:32.055
1126,842,12,57,38,1:32.989,56,1:32.055
1126,842,12,57,39,1:33.007,56,1:32.055
1126,842,12,57,40,1:32.786,56,1:32.055
1126,842,12,57,41,1:33.001,56,1:32.055
1126,842,12,57,42,1:32.627,56,1:32.055
1126,842,12,57,43,1:32.504,56,1:32.055
1126,842,12,57,44,1:32.855,56,1:32.055
1126,842,12,57,45,1:32.981,56,1:32.055
1126,842,12,57,46,1:34.341,56,1:32.055
1126,842,12,57,47,1:32.767,56,1:32.055
1126,842,12,57,48,1:32.628,56,1:32.055
1126,842,12,57,49,1:32.720,56,1:32.055
1126,842,12,57,50,1:32.492,56,1:32.055
1126,842,12,57,51,1:32.522,56,1:32.055
1126,842,12,57,52,1:32.643,56,1:32.055
1126,842,12,57,53,1:32.256,56,1:32.055
1126,842,12,57,54,1:32.285,56,1:32.055
1126,842,12,57,55,1:32.326,56,1:32.055
1126,842,12,57,56,1:32.055,56,1:32.055
1126,842,12,57,57,1:32.420,56,1:32.055
1126,857,13,57,1,1:36.848,43,1:30.634
1126,857,13,57,2,1:32.827,43,1:30.634
1126,857,13,57,3,1:33.063,43,1:30.634
1126,857,13,57,4,1:33.119,43,1:30.634
1126,857,13,57,5,1:33.321,43,1:30.634
1126,857,13,57,6,1:32.878,43,1:30.634
1126,857,13,57,7,1:33.355,43,1:30.634
1126,857,13,57,8,1:33.067,43,1:30.634
1126,857,13,57,9,1:33.092,43,1:30.634
1126,857,13,57,10,1:33.592,43,1:30.634
1126,857,13,57,11,1:33.262,43,1:30.634
1126,857,13,57,12,1:33.083,43,1:30.634
1126,857,13,57,13,1:33.162,43,1:30.634
1126,857,13,57,14,1:33.183,43,1:30.634
1126,857,13,57,15,1:32.767,43,1:30.634
1126,857,13,57,16,1:32.785,43,1:30.634
1126,857,13,57,17,1:33.084,43,1:30.634
1126,857,13,57,18,1:32.975,43,1:30.634
1126,857,13,57,19,1:33.109,43,1:30.634
1126,857,13,57,20,1:32.630,43,1:30.634
1126,857,13,57,21,1:32.930,43,1:30.634
1126,857,13,57,22,1:32.716,43,1:30.634
1126,857,13,57,23,1:47.104,43,1:30.634
1126,857,13,57,24,1:32.455,43,1:30.634
1126,857,13,57,25,1:32.453,43,1:30.634
1126,857,13,57,26,1:32.656,43,1:30.634
1126,857,13,57,27,1:37.602,43,1:30.634
1126,857,13,57,28,1:55.479,43,1:30.634
1126,857,13,57,29,2:22.836,43,1:30.634
1126,857,13,57,30,2:05.882,43,1:30.634
1126,857,13,57,31,1:42.757,43,1:30.634
1126,857,13,57,32,2:30.441,43,1:30.634
1126,857,13,57,33,1:33.248,43,1:30.634
1126,857,13,57,34,1:32.143,43,1:30.634
1126,857,13,57,35,1:31.372,43,1:30.634
1126,857,13,57,36,1:32.202,43,1:30.634
1126,857,13,57,37,1:32.035,43,1:30.634
1126,857,13,57,38,1:31.673,43,1:30.634
1126,857,13,57,39,1:32.617,43,1:30.634
1126,857,13,57,40,1:40.795,43,1:30.634
1126,857,13,57,41,1:53.723,43,1:30.634
1126,857,13,57,42,1:30.643,43,1:30.634
1126,857,13,57,43,1:30.634,43,1:30.634
1126,857,13,57,44,1:30.752,43,1:30.634
1126,857,13,57,45,1:31.286,43,1:30.634
1126,857,13,57,46,1:31.080,43,1:30.634
1126,857,13,57,47,1:31.641,43,1:30.634
1126,857,13,57,48,1:31.828,43,1:30.634
1126,857,13,57,49,1:31.950,43,1:30.634
1126,857,13,57,50,1:32.375,43,1:30.634
1126,857,13,57,51,1:32.849,43,1:30.634
1126,857,13,57,52,1:33.862,43,1:30.634
1126,857,13,57,53,1:32.610,43,1:30.634
1126,857,13,57,54,1:31.932,43,1:30.634
1126,857,13,57,55,1:31.665,43,1:30.634
1126,857,13,57,56,1:32.054,43,1:30.634
1126,857,13,57,57,1:32.150,43,1:30.634
1126,855,14,57,1,1:45.046,56,1:31.991
1126,855,14,57,2,1:36.265,56,1:31.991
1126,855,14,57,3,1:34.339,56,1:31.991
1126,855,14,57,4,1:34.357,56,1:31.991
1126,855,14,57,5,1:33.673,56,1:31.991
1126,855,14,57,6,1:34.318,56,1:31.991
1126,855,14,57,7,1:34.455,56,1:31.991
1126,855,14,57,8,1:34.539,56,1:31.991
1126,855,14,57,9,1:34.263,56,1:31.991
1126,855,14,57,10,1:34.286,56,1:31.991
1126,855,14,57,11,1:34.662,56,1:31.991
1126,855,14,57,12,1:34.455,56,1:31.991
1126,855,14,57,13,1:34.666,56,1:31.991
1126,855,14,57,14,1:34.195,56,1:31.991
1126,855,14,57,15,1:34.166,56,1:31.991
1126,855,14,57,16,1:34.005,56,1:31.991
1126,855,14,57,17,1:34.095,56,1:31.991
1126,855,14,57,18,1:34.394,56,1:31.991
1126,855,14,57,19,1:33.941,56,1:31.991
1126,855,14,57,20,1:34.286,56,1:31.991
1126,855,14,57,21,1:34.689,56,1:31.991
1126,855,14,57,22,1:39.455,56,1:31.991
1126,855,14,57,23,1:42.852,56,1:31.991
1126,855,14,57,24,1:33.688,56,1:31.991
1126,855,14,57,25,1:33.664,56,1:31.991
1126,855,14,57,26,1:33.644,56,1:31.991
1126,855,14,57,27,1:33.485,56,1:31.991
1126,855,14,57,28,1:53.108,56,1:31.991
1126,855,14,57,29,2:19.346,56,1:31.991
1126,855,14,57,30,1:54.967,56,1:31.991
1126,855,14,57,31,1:51.067,56,1:31.991
1126,855,14,57,32,2:07.331,56,1:31.991
1126,855,14,57,33,1:33.784,56,1:31.991
1126,855,14,57,34,1:33.438,56,1:31.991
1126,855,14,57,35,1:33.184,56,1:31.991
1126,855,14,57,36,1:33.258,56,1:31.991
1126,855,14,57,37,1:32.951,56,1:31.991
1126,855,14,57,38,1:32.919,56,1:31.991
1126,855,14,57,39,1:33.309,56,1:31.991
1126,855,14,57,40,1:33.703,56,1:31.991
1126,855,14,57,41,1:32.896,56,1:31.991
1126,855,14,57,42,1:32.777,56,1:31.991
1126,855,14,57,43,1:32.818,56,1:31.991
1126,855,14,57,44,1:33.010,56,1:31.991
1126,855,14,57,45,1:32.774,56,1:31.991
1126,855,14,57,46,1:32.591,56,1:31.991
1126,855,14,57,47,1:32.781,56,1:31.991
1126,855,14,57,48,1:34.209,56,1:31.991
1126,855,14,57,49,1:32.938,56,1:31.991
1126,855,14,57,50,1:32.522,56,1:31.991
1126,855,14,57,51,1:32.611,56,1:31.991
1126,855,14,57,52,1:33.156,56,1:31.991
1126,855,14,57,53,1:32.922,56,1:31.991
1126,855,14,57,54,1:32.457,56,1:31.991
1126,855,14,57,55,1:32.170,56,1:31.991
1126,855,14,57,56,1:31.991,56,1:31.991
1126,855,14,57,57,1:32.984,56,1:31.991
1126,817,15,57,1,1:46.666,57,1:32.122
1126,817,15,57,2,1:35.593,57,1:32.122
1126,817,15,57,3,1:35.732,57,1:32.122
1126,817,15,57,4,1:34.907,57,1:32.122
1126,817,15,57,5,1:34.201,57,1:32.122
1126,817,15,57,6,1:33.982,57,1:32.122
1126,817,15,57,7,1:34.345,57,1:32.122
1126,817,15,57,8,1:34.892,57,1:32.122
1126,817,15,57,9,1:34.655,57,1:32.122
1126,817,15,57,10,1:35.293,57,1:32.122
1126,817,15,57,11,1:34.931,57,1:32.122
1126,817,15,57,12,1:34.558,57,1:32.122
1126,817,15,57,13,1:34.405,57,1:32.122
1126,817,15,57,14,1:34.311,57,1:32.122
1126,817,15,57,15,1:34.018,57,1:32.122
1126,817,15,57,16,1:34.268,57,1:32.122
1126,817,15,57,17,1:34.033,57,1:32.122
1126,817,15,57,18,1:34.234,57,1:32.122
1126,817,15,57,19,1:33.901,57,1:32.122
1126,817,15,57,20,1:33.980,57,1:32.122
1126,817,15,57,21,1:34.071,57,1:32.122
1126,817,15,57,22,1:41.546,57,1:32.122
1126,817,15,57,23,1:40.199,57,1:32.122
1126,817,15,57,24,1:33.488,57,1:32.122
1126,817,15,57,25,1:33.435,57,1:32.122
1126,817,15,57,26,1:33.215,57,1:32.122
1126,817,15,57,27,1:35.172,57,1:32.122
1126,817,15,57,28,1:53.429,57,1:32.122
1126,817,15,57,29,2:17.564,57,1:32.122
1126,817,15,57,30,1:54.430,57,1:32.122
1126,817,15,57,31,1:51.522,57,1:32.122
1126,817,15,57,32,2:05.311,57,1:32.122
1126,817,15,57,33,1:34.031,57,1:32.122
1126,817,15,57,34,1:33.890,57,1:32.122
1126,817,15,57,35,1:32.985,57,1:32.122
1126,817,15,57,36,1:33.250,57,1:32.122
1126,817,15,57,37,1:33.084,57,1:32.122
1126,817,15,57,38,1:32.881,57,1:32.122
1126,817,15,57,39,1:33.136,57,1:32.122
1126,817,15,57,40,1:33.462,57,1:32.122
1126,817,15,57,41,1:32.854,57,1:32.122
1126,817,15,57,42,1:32.680,57,1:32.122
1126,817,15,57,43,1:32.769,57,1:32.122
1126,817,15,57,44,1:32.957,57,1:32.122
1126,817,15,57,45,1:34.020,57,1:32.122
1126,817,15,57,46,1:32.845,57,1:32.122
1126,817,15,57,47,1:32.567,57,1:32.122
1126,817,15,57,48,1:33.013,57,1:32.122
1126,817,15,57,49,1:32.720,57,1:32.122
1126,817,15,57,50,1:33.033,57,1:32.122
1126,817,15,57,51,1:32.486,57,1:32.122
1126,817,15,57,52,1:33.717,57,1:32.122
1126,817,15,57,53,1:32.695,57,1:32.122
1126,817,15,57,54,1:32.735,57,1:32.122
1126,817,15,57,55,1:32.199,57,1:32.122
1126,817,15,57,56,1:32.414,57,1:32.122
1126,817,15,57,57,1:32.122,57,1:32.122
1126,822,16,57,1,1:45.784,55,1:32.098
1126,822,16,57,2,1:35.803,55,1:32.098
1126,822,16,57,3,1:34.634,55,1:32.098
1126,822,16,57,4,1:34.397,55,1:32.098
1126,822,16,57,5,1:33.828,55,1:32.098
1126,822,16,57,6,1:34.373,55,1:32.098
1126,822,16,57,7,1:34.395,55,1:32.098
1126,822,16,57,8,1:34.754,55,1:32.098
1126,822,16,57,9,1:34.597,55,1:32.098
1126,822,16,57,10,1:34.726,55,1:32.098
1126,822,16,57,11,1:39.656,55,1:32.098
1126,822,16,57,12,1:49.559,55,1:32.098
1126,822,16,57,13,1:33.803,55,1:32.098
1126,822,16,57,14,1:33.594,55,1:32.098
1126,822,16,57,15,1:33.615,55,1:32.098
1126,822,16,57,16,1:33.896,55,1:32.098
1126,822,16,57,17,1:33.650,55,1:32.098
1126,822,16,57,18,1:34.056,55,1:32.098
1126,822,16,57,19,1:33.757,55,1:32.098
1126,822,16,57,20,1:34.152,55,1:32.098
1126,822,16,57,21,1:34.199,55,1:32.098
1126,822,16,57,22,1:45.281,55,1:32.098
1126,822,16,57,23,1:36.788,55,1:32.098
1126,822,16,57,24,1:33.747,55,1:32.098
1126,822,16,57,25,1:33.400,55,1:32.098
1126,822,16,57,26,1:33.786,55,1:32.098
1126,822,16,57,27,1:33.561,55,1:32.098
1126,822,16,57,28,1:57.663,55,1:32.098
1126,822,16,57,29,2:10.736,55,1:32.098
1126,822,16,57,30,1:59.415,55,1:32.098
1126,822,16,57,31,1:42.586,55,1:32.098
1126,822,16,57,32,2:01.903,55,1:32.098
1126,822,16,57,33,1:33.009,55,1:32.098
1126,822,16,57,34,1:33.392,55,1:32.098
1126,822,16,57,35,1:32.922,55,1:32.098
1126,822,16,57,36,1:33.229,55,1:32.098
1126,822,16,57,37,1:32.950,55,1:32.098
1126,822,16,57,38,1:33.007,55,1:32.098
1126,822,16,57,39,1:33.012,55,1:32.098
1126,822,16,57,40,1:33.527,55,1:32.098
1126,822,16,57,41,1:33.044,55,1:32.098
1126,822,16,57,42,1:32.858,55,1:32.098
1126,822,16,57,43,1:32.748,55,1:32.098
1126,822,16,57,44,1:32.947,55,1:32.098
1126,822,16,57,45,1:33.026,55,1:32.098
1126,822,16,57,46,1:32.908,55,1:32.098
1126,822,16,57,47,1:32.888,55,1:32.098
1126,822,16,57,48,1:33.421,55,1:32.098
1126,822,16,57,49,1:33.186,55,1:32.098
1126,822,16,57,50,1:32.460,55,1:32.098
1126,822,16,57,51,1:32.666,55,1:32.098
1126,822,16,57,52,1:32.605,55,1:32.098
1126,822,16,57,53,1:32.853,55,1:32.098
1126,822,16,57,54,1:32.326,55,1:32.098
1126,822,16,57,55,1:32.098,55,1:32.098
1126,822,16,57,56,1:32.437,55,1:32.098
1126,822,16,57,57,1:32.619,55,1:32.098
1126,840,17,57,1,1:42.004,57,1:31.588
1126,840,17,57,2,1:34.526,57,1:31.588
1126,840,17,57,3,1:34.214,57,1:31.588
1126,840,17,57,4,1:34.066,57,1:31.588
1126,840,17,57,5,1:34.506,57,1:31.588
1126,840,17,57,6,1:33.917,57,1:31.588
1126,840,17,57,7,1:34.064,57,1:31.588
1126,840,17,57,8,1:33.768,57,1:31.588
1126,840,17,57,9,1:34.100,57,1:31.588
1126,840,17,57,10,1:34.518,57,1:31.588
1126,840,17,57,11,1:40.203,57,1:31.588
1126,840,17,57,12,1:50.133,57,1:31.588
1126,840,17,57,13,1:33.936,57,1:31.588
1126,840,17,57,14,1:33.362,57,1:31.588
1126,840,17,57,15,1:33.479,57,1:31.588
1126,840,17,57,16,1:33.858,57,1:31.588
1126,840,17,57,17,1:33.473,57,1:31.588
1126,840,17,57,18,1:33.861,57,1:31.588
1126,840,17,57,19,1:33.635,57,1:31.588
1126,840,17,57,20,1:33.816,57,1:31.588
1126,840,17,57,21,1:33.727,57,1:31.588
1126,840,17,57,22,1:42.867,57,1:31.588
1126,840,17,57,23,1:39.557,57,1:31.588
1126,840,17,57,24,1:33.838,57,1:31.588
1126,840,17,57,25,1:33.711,57,1:31.588
1126,840,17,57,26,1:33.698,57,1:31.588
1126,840,17,57,27,1:33.861,57,1:31.588
1126,840,17,57,28,1:56.594,57,1:31.588
1126,840,17,57,29,2:17.277,57,1:31.588
1126,840,17,57,30,1:47.776,57,1:31.588
1126,840,17,57,31,1:51.157,57,1:31.588
1126,840,17,57,32,2:04.501,57,1:31.588
1126,840,17,57,33,1:33.033,57,1:31.588
1126,840,17,57,34,1:33.559,57,1:31.588
1126,840,17,57,35,1:32.950,57,1:31.588
1126,840,17,57,36,1:33.354,57,1:31.588
1126,840,17,57,37,1:33.145,57,1:31.588
1126,840,17,57,38,1:32.789,57,1:31.588
1126,840,17,57,39,1:32.919,57,1:31.588
1126,840,17,57,40,1:34.389,57,1:31.588
1126,840,17,57,41,1:32.160,57,1:31.588
