RACEID,DRIVERID,CONSTRUCTORID,GRID,POSITIONORDER,POINTS,LAPS,FASTESTLAPSPEED,FASTESTLAPTIME,STATUSID,STATUS,POSITION,FINISH_TIME_INT_SEC,FINISH_TIME_STR
971,807,4,7,9,2.0,57,204.286,1:35.372,1,Finished,9.0,0 days 01:35:13.562000,01:35:13.562000
971,839,10,14,10,1.0,57,204.7,1:35.179,1,Finished,10.0,0 days 01:35:29.085000,01:35:29.085000
971,836,15,13,11,0.0,56,201.301,1:36.786,11,+1 Lap,11.0,0 days 01:34:04.802000,01:34:04.802000
971,826,5,11,12,0.0,56,205.118,1:34.985,11,+1 Lap,12.0,0 days 01:34:05.383000,01:34:05.383000
971,835,4,10,13,0.0,56,203.901,1:35.552,11,+1 Lap,13.0,0 days 01:34:12.636000,01:34:12.636000
971,4,1,15,14,0.0,54,203.809,1:35.595,131,Power Unit,14.0,0 days 01:31:15.840000,01:31:15.840000
971,828,15,19,15,0.0,50,204.9,1:35.086,6,Gearbox,,0 days 01:24:30.723000,01:24:30.723000
971,832,5,16,16,0.0,12,198.755,1:38.026,4,Collision,,0 days 00:19:48.540000,00:19:48.540000
971,840,3,12,17,0.0,12,202.311,1:36.303,4,Collision,,0 days 00:20:08.867000,00:20:08.867000
971,830,9,6,18,0.0,11,201.52,1:36.681,23,Brakes,,0 days 00:17:52.490000,00:17:52.490000
971,825,210,20,19,0.0,8,197.362,1:38.718,10,Electrical,,0 days 00:13:20.237000,00:13:20.237000
971,838,1,17,20,0.0,0,,,131,Power Unit,,,
972,822,131,3,1,25.0,52,216.221,1:37.367,1,Finished,1.0,0 days 01:28:08.743000,01:28:08.743000
972,20,6,1,2,18.0,52,216.343,1:37.312,1,Finished,2.0,0 days 01:28:09.360000,01:28:09.360000
972,8,6,2,3,15.0,52,217.388,1:36.844,1,Finished,3.0,0 days 01:28:19.743000,01:28:19.743000
972,1,131,4,4,12.0,52,213.955,1:38.398,1,Finished,4.0,0 days 01:28:45.063000,01:28:45.063000
972,830,9,7,5,10.0,52,213.888,1:38.429,1,Finished,5.0,0 days 01:29:09.159000,01:29:09.159000
972,815,10,9,6,8.0,52,213.385,1:38.661,1,Finished,6.0,0 days 01:29:35.531000,01:29:35.531000
972,839,10,10,7,6.0,52,213.203,1:38.745,1,Finished,7.0,0 days 01:29:43.747000,01:29:43.747000
972,807,4,8,8,4.0,52,213.912,1:38.418,1,Finished,8.0,0 days 01:29:44.931000,01:29:44.931000
972,13,3,6,9,2.0,51,214.317,1:38.232,11,+1 Lap,9.0,0 days 01:28:11.177000,01:28:11.177000
972,832,5,14,10,1.0,51,212.96,1:38.858,11,+1 Lap,10.0,0 days 01:28:24.363000,01:28:24.363000
972,840,3,11,11,0.0,51,212.934,1:38.870,11,+1 Lap,11.0,0 days 01:28:29.998000,01:28:29.998000
972,826,5,12,12,0.0,51,214.168,1:38.300,11,+1 Lap,12.0,0 days 01:28:34.018000,01:28:34.018000
972,825,210,13,13,0.0,51,211.445,1:39.566,11,+1 Lap,13.0,0 days 01:28:53.196000,01:28:53.196000
972,838,1,20,14,0.0,51,210.971,1:39.790,11,+1 Lap,14.0,0 days 01:29:21.066000,01:29:21.066000
972,828,15,18,15,0.0,51,210.875,1:39.835,11,+1 Lap,15.0,0 days 01:29:23.739000,01:29:23.739000
972,836,15,17,16,0.0,50,208.604,1:40.922,12,+2 Laps,16.0,0 days 01:28:13.753000,01:28:13.753000
972,817,9,5,17,0.0,5,205.824,1:42.285,23,Brakes,,0 days 00:11:23.420000,00:11:23.420000
972,835,4,16,18,0.0,0,,,4,Collision,,,
972,154,210,19,19,0.0,0,,,4,Collision,,,
972,4,1,15,20,0.0,0,,,131,Power Unit,,,
973,1,131,1,1,25.0,66,200.471,1:23.593,1,Finished,1.0,0 days 01:35:56.497000,01:35:56.497000
973,20,6,2,2,18.0,66,200.277,1:23.674,1,Finished,2.0,0 days 01:35:59.987000,01:35:59.987000
973,817,9,6,3,15.0,66,200.248,1:23.686,1,Finished,3.0,0 days 01:37:12.317000,01:37:12.317000
973,815,10,8,4,12.0,65,195.417,1:25.755,11,+1 Lap,4.0,0 days 01:36:25.760000,01:36:25.760000
973,839,10,10,5,10.0,65,194.237,1:26.276,11,+1 Lap,5.0,0 days 01:36:37.102000,01:36:37.102000
973,807,4,13,6,8.0,65,193.28,1:26.703,11,+1 Lap,6.0,0 days 01:37:00.685000,01:37:00.685000
973,832,5,12,7,6.0,65,194.439,1:26.186,11,+1 Lap,7.0,0 days 01:37:06.506000,01:37:06.506000
973,836,15,15,8,4.0,65,193.787,1:26.476,11,+1 Lap,8.0,0 days 01:37:05.366000,01:37:05.366000
973,826,5,19,9,2.0,65,194.914,1:25.976,11,+1 Lap,9.0,0 days 01:37:19.845000,01:37:19.845000
973,154,210,14,10,1.0,65,192.906,1:26.871,11,+1 Lap,10.0,0 days 01:37:22.513000,01:37:22.513000
973,828,15,16,11,0.0,64,194.379,1:26.213,12,+2 Laps,11.0,0 days 01:36:05.401000,01:36:05.401000
973,4,1,7,12,0.0,64,199.752,1:23.894,12,+2 Laps,12.0,0 days 01:36:16.847000,01:36:16.847000
973,13,3,9,13,0.0,64,193.796,1:26.472,12,+2 Laps,13.0,0 days 01:36:22.327000,01:36:22.327000
973,825,210,11,14,0.0,64,194.023,1:26.371,12,+2 Laps,14.0,0 days 01:36:27.995000,01:36:27.995000
973,835,4,17,15,0.0,64,197.517,1:24.843,12,+2 Laps,15.0,0 days 01:36:29.251000,01:36:29.251000
973,840,3,18,16,0.0,64,192.98,1:26.838,12,+2 Laps,16.0,0 days 01:36:33.918000,01:36:33.918000
973,822,131,3,17,0.0,38,197.86,1:24.696,131,Power Unit,,0 days 00:56:41.841000,00:56:41.841000
973,838,1,20,18,0.0,32,191.401,1:27.554,4,Collision,,0 days 00:48:13.978000,00:48:13.978000
973,830,9,5,19,0.0,1,,,130,Collision damage,,0 days 00:02:40.999000,00:02:40.999000
973,8,6,4,20,0.0,0,,,130,Collision damage,,,
974,20,6,2,1,25.0,78,159.669,1:15.238,1,Finished,1.0,0 days 01:44:44.340000,01:44:44.340000
974,8,6,1,2,18.0,78,159.058,1:15.527,1,Finished,2.0,0 days 01:44:47.485000,01:44:47.485000
974,817,9,5,3,15.0,78,158.577,1:15.756,1,Finished,3.0,0 days 01:44:48.085000,01:44:48.085000
974,822,131,3,4,12.0,78,157.16,1:16.439,1,Finished,4.0,0 days 01:44:49.857000,01:44:49.857000
974,830,9,4,5,10.0,78,157.387,1:16.329,1,Finished,5.0,0 days 01:44:50.539000,01:44:50.539000
974,832,5,6,6,8.0,78,156.73,1:16.649,1,Finished,6.0,0 days 01:44:56.378000,01:44:56.378000
974,1,131,13,7,6.0,78,158.433,1:15.825,1,Finished,7.0,0 days 01:45:00.141000,01:45:00.141000
974,154,210,8,8,4.0,78,155.823,1:17.095,1,Finished,8.0,0 days 01:45:02.490000,01:45:02.490000
974,13,3,14,9,2.0,78,156.947,1:16.543,1,Finished,9.0,0 days 01:45:03.785000,01:45:03.785000
974,825,210,11,10,1.0,78,157.42,1:16.313,1,Finished,10.0,0 days 01:45:05.783000,01:45:05.783000
974,835,4,16,11,0.0,78,156.801,1:16.614,1,Finished,11.0,0 days 01:45:07.077000,01:45:07.077000
974,839,10,15,12,0.0,78,157.072,1:16.482,1,Finished,12.0,0 days 01:45:08.065000,01:45:08.065000
974,815,10,7,13,0.0,78,160.561,1:14.820,1,Finished,13.0,0 days 01:45:23.429000,01:45:23.429000
974,826,5,9,14,0.0,71,156.955,1:16.539,130,Collision damage,14.0,0 days 01:35:56.482000,01:35:56.482000
974,840,3,17,15,0.0,71,157.912,1:16.075,23,Brakes,15.0,0 days 01:36:22.014000,01:36:22.014000
974,838,1,12,16,0.0,66,156.697,1:16.665,3,Accident,,0 days 01:29:11.317000,01:29:11.317000
974,828,15,19,17,0.0,63,156.362,1:16.829,3,Accident,,0 days 01:25:09.966000,01:25:09.966000
974,18,1,20,18,0.0,57,156.194,1:16.912,130,Collision damage,,0 days 01:15:53.814000,01:15:53.814000
974,836,15,18,19,0.0,57,153.948,1:18.034,4,Collision,,0 days 01:15:51.744000,01:15:51.744000
974,807,4,10,20,0.0,15,154.242,1:17.885,6,Gearbox,,0 days 00:19:50.068000,00:19:50.068000
975,1,131,1,1,25.0,70,210.588,1:14.551,1,Finished,1.0,0 days 01:33:05.154000,01:33:05.154000
975,822,131,3,2,18.0,70,206.862,1:15.894,1,Finished,2.0,0 days 01:33:24.937000,01:33:24.937000
975,817,9,6,3,15.0,70,206.126,1:16.165,1,Finished,3.0,0 days 01:33:40.451000,01:33:40.451000
975,20,6,2,4,12.0,70,210.115,1:14.719,1,Finished,4.0,0 days 01:33:41.061000,01:33:41.061000
975,815,10,8,5,10.0,70,205.58,1:16.367,1,Finished,5.0,0 days 01:33:45.630000,01:33:45.630000
975,839,10,9,6,8.0,70,205.904,1:16.247,1,Finished,6.0,0 days 01:33:45.870000,01:33:45.870000
975,8,6,4,7,6.0,70,208.25,1:15.388,1,Finished,7.0,0 days 01:34:03.786000,01:34:03.786000
975,807,4,10,8,4.0,70,206.204,1:16.136,1,Finished,8.0,0 days 01:34:05.528000,01:34:05.528000
975,840,3,17,9,2.0,69,206.63,1:15.979,11,+1 Lap,9.0,0 days 01:33:14.501000,01:33:14.501000
975,154,210,14,10,1.0,69,204.026,1:16.949,11,+1 Lap,10.0,0 days 01:33:32.729000,01:33:32.729000
975,835,4,15,11,0.0,69,204.677,1:16.704,11,+1 Lap,11.0,0 days 01:33:33.803000,01:33:33.803000
975,825,210,18,12,0.0,69,205.65,1:16.341,11,+1 Lap,12.0,0 days 01:33:34.219000,01:33:34.219000
975,828,15,19,13,0.0,69,203.904,1:16.995,11,+1 Lap,13.0,0 days 01:33:51.920000,01:33:51.920000
975,838,1,16,14,0.0,69,204.491,1:16.774,11,+1 Lap,14.0,0 days 01:33:54.493000,01:33:54.493000
975,836,15,20,15,0.0,68,203.65,1:17.091,12,+2 Laps,15.0,0 days 01:33:18.373000,01:33:18.373000
975,4,1,12,16,0.0,66,206.974,1:15.853,131,Power Unit,16.0,0 days 01:29:26.150000,01:29:26.150000
975,826,5,11,17,0.0,54,204.653,1:16.713,131,Power Unit,,0 days 01:15:34.577000,01:15:34.577000
975,830,9,5,18,0.0,10,203.396,1:17.187,10,Electrical,,0 days 00:15:07.101000,00:15:07.101000
975,13,3,7,19,0.0,0,,,4,Collision,,,
975,832,5,13,20,0.0,0,,,4,Collision,,,
976,817,9,10,1,25.0,51,206.048,1:44.882,1,Finished,1.0,0 days 02:03:55.573000,02:03:55.573000
976,822,131,2,2,18.0,51,207.946,1:43.925,1,Finished,2.0,0 days 02:03:59.477000,02:03:59.477000
976,840,3,8,3,15.0,51,205.605,1:45.108,1,Finished,3.0,0 days 02:03:59.582000,02:03:59.582000
976,20,6,4,4,12.0,51,208.919,1:43.441,1,Finished,4.0,0 days 02:04:01.549000,02:04:01.549000
976,1,131,1,5,10.0,51,208.862,1:43.469,1,Finished,5.0,0 days 02:04:01.761000,02:04:01.761000
976,839,10,7,6,8.0,51,204.581,1:45.634,1,Finished,6.0,0 days 02:04:25.871000,02:04:25.871000
976,825,210,12,7,6.0,51,203.277,1:46.312,1,Finished,7.0,0 days 02:04:37.326000,02:04:37.326000
976,832,5,15,8,4.0,51,204.133,1:45.866,1,Finished,8.0,0 days 02:04:44.973000,02:04:44.973000
976,4,1,19,9,2.0,51,205.488,1:45.168,1,Finished,9.0,0 days 02:04:55.124000,02:04:55.124000
976,836,15,14,10,1.0,51,201.743,1:47.120,1,Finished,10.0,0 days 02:05:24.666000,02:05:24.666000
976,828,15,17,11,0.0,51,201.619,1:47.186,1,Finished,11.0,0 days 02:05:27.367000,02:05:27.367000
976,838,1,18,12,0.0,51,202.636,1:46.648,1,Finished,12.0,0 days 02:05:27.733000,02:05:27.733000
976,154,210,16,13,0.0,50,202.289,1:46.831,11,+1 Lap,13.0,0 days 02:04:12.349000,02:04:12.349000
976,8,6,3,14,0.0,46,204.76,1:45.542,34,Water pressure,14.0,0 days 01:57:52.975000,01:57:52.975000
976,815,10,6,15,0.0,39,204.67,1:45.588,136,Seat,,0 days 01:45:26.176000,01:45:26.176000
976,13,3,9,16,0.0,25,201.33,1:47.340,22,Suspension,,0 days 01:18:29.913000,01:18:29.913000
976,807,4,13,17,0.0,24,199.111,1:48.536,3,Accident,,0 days 01:16:20.820000,01:16:20.820000
976,830,9,5,18,0.0,12,203.112,1:46.398,51,Oil pressure,,0 days 00:22:16.902000,00:22:16.902000
976,826,5,11,19,0.0,9,199.372,1:48.394,84,Battery,,0 days 00:16:38.490000,00:16:38.490000
976,835,4,20,20,0.0,7,193.518,1:51.673,131,Power Unit,,0 days 00:14:24.967000,00:14:24.967000
977,822,131,1,1,25.0,71,229.115,1:07.847,1,Finished,1.0,0 days 01:21:48.523000,01:21:48.523000
977,20,6,2,2,18.0,71,230.306,1:07.496,1,Finished,2.0,0 days 01:21:49.181000,01:21:49.181000
977,817,9,4,3,15.0,71,230.491,1:07.442,1,Finished,3.0,0 days 01:21:54.535000,01:21:54.535000
977,1,131,8,4,12.0,71,230.597,1:07.411,1,Finished,4.0,0 days 01:21:55.953000,01:21:55.953000
977,8,6,3,5,10.0,71,230.341,1:07.486,1,Finished,5.0,0 days 01:22:08.893000,01:22:08.893000
977,154,210,6,6,8.0,71,226.633,1:08.590,1,Finished,6.0,0 days 01:23:01.683000,01:23:01.683000
977,815,10,7,7,6.0,70,227.03,1:08.470,11,+1 Lap,7.0,0 days 01:21:57.175000,01:21:57.175000
977,839,10,9,8,4.0,70,226.405,1:08.659,11,+1 Lap,8.0,0 days 01:22:04.589000,01:22:04.589000
977,13,3,17,9,2.0,70,227.2,1:08.419,11,+1 Lap,9.0,0 days 01:22:05.524000,01:22:05.524000
977,840,3,18,10,1.0,70,226.017,1:08.777,11,+1 Lap,10.0,0 days 01:22:23.547000,01:22:23.547000
977,835,4,16,11,0.0,70,226.428,1:08.652,11,+1 Lap,11.0,0 days 01:22:24.092000,01:22:24.092000
977,838,1,13,12,0.0,70,227.19,1:08.422,11,+1 Lap,12.0,0 days 01:22:39.440000,01:22:39.440000
977,807,4,11,13,0.0,70,225.146,1:09.043,11,+1 Lap,13.0,0 days 01:22:49.868000,01:22:49.868000
977,836,15,20,14,0.0,70,224.502,1:09.241,11,+1 Lap,14.0,0 days 01:22:54.911000,01:22:54.911000
977,828,15,19,15,0.0,69,224.363,1:09.284,12,+2 Laps,15.0,0 days 01:22:08.501000,01:22:08.501000
977,826,5,14,16,0.0,68,228.395,1:08.061,13,+3 Laps,16.0,0 days 01:22:02.450000,01:22:02.450000
977,832,5,10,17,0.0,44,224.798,1:09.150,5,Engine,,0 days 00:52:44.831000,00:52:44.831000
977,825,210,15,18,0.0,29,220.8,1:10.402,9,Hydraulics,,0 days 00:34:52.272000,00:34:52.272000
977,4,1,12,19,0.0,1,,,130,Collision damage,,0 days 00:01:36.711000,00:01:36.711000
977,830,9,5,20,0.0,0,,,130,Collision damage,,,
978,1,131,1,1,25.0,51,234.025,1:30.621,1,Finished,1.0,0 days 01:21:27.430000,01:21:27.430000
978,822,131,9,2,18.0,51,233.294,1:30.905,1,Finished,2.0,0 days 01:21:41.493000,01:21:41.493000
978,8,6,2,3,15.0,51,231.733,1:31.517,1,Finished,3.0,0 days 01:22:04,01:22:04
978,830,9,4,4,12.0,51,233.878,1:30.678,1,Finished,4.0,0 days 01:22:19.555000,01:22:19.555000
978,817,9,19,5,10.0,51,230.833,1:31.874,1,Finished,5.0,0 days 01:22:33.385000,01:22:33.385000
978,807,4,5,6,8.0,51,229.08,1:32.577,1,Finished,6.0,0 days 01:22:35.539000,01:22:35.539000
978,20,6,3,7,6.0,51,230.838,1:31.872,1,Finished,7.0,0 days 01:23:01.419000,01:23:01.419000
978,839,10,7,8,4.0,50,226.768,1:33.521,11,+1 Lap,8.0,0 days 01:21:29.920000,01:21:29.920000
978,815,10,6,9,2.0,50,226.809,1:33.504,11,+1 Lap,9.0,0 days 01:21:31.922000,01:21:31.922000
978,13,3,14,10,1.0,50,226.668,1:33.562,11,+1 Lap,10.0,0 days 01:21:32.729000,01:21:32.729000
978,838,1,8,11,0.0,50,226.906,1:33.464,11,+1 Lap,11.0,0 days 01:21:36.659000,01:21:36.659000
978,825,210,16,12,0.0,50,228.818,1:32.683,11,+1 Lap,12.0,0 days 01:21:42.959000,01:21:42.959000
978,154,210,10,13,0.0,50,229.793,1:32.290,11,+1 Lap,13.0,0 days 01:21:57.262000,01:21:57.262000
978,828,15,18,14,0.0,50,227.747,1:33.119,11,+1 Lap,14.0,0 days 01:22:07.324000,01:22:07.324000
978,826,5,12,15,0.0,50,226.591,1:33.594,11,+1 Lap,15.0,0 days 01:22:19.190000,01:22:19.190000
978,840,3,15,16,0.0,50,227.062,1:33.400,11,+1 Lap,16.0,0 days 01:22:27.376000,01:22:27.376000
978,836,15,17,17,0.0,50,227.203,1:33.342,11,+1 Lap,17.0,0 days 01:22:29.106000,01:22:29.106000
978,4,1,20,18,0.0,32,224.983,1:34.263,131,Power Unit,,0 days 00:53:49.876000,00:53:49.876000
978,832,5,13,19,0.0,0,,,130,Collision damage,,,
978,835,4,11,20,0.0,0,,,9,Hydraulics,,,
979,20,6,1,1,25.0,70,195.176,1:20.807,1,Finished,1.0,0 days 01:39:46.713000,01:39:46.713000
979,8,6,2,2,18.0,70,196.015,1:20.461,1,Finished,2.0,0 days 01:39:47.621000,01:39:47.621000
979,822,131,3,3,15.0,70,194.198,1:21.214,1,Finished,3.0,0 days 01:39:59.175000,01:39:59.175000
979,1,131,4,4,12.0,70,195.149,1:20.818,1,Finished,4.0,0 days 01:39:59.598000,01:39:59.598000
979,830,9,5,5,10.0,70,195.944,1:20.490,1,Finished,5.0,0 days 01:39:59.989000,01:39:59.989000
979,4,1,7,6,8.0,70,196.697,1:20.182,1,Finished,6.0,0 days 01:40:57.936000,01:40:57.936000
979,832,5,9,7,6.0,69,192.639,1:21.871,11,+1 Lap,7.0,0 days 01:39:56.379000,01:39:56.379000
979,815,10,13,8,4.0,69,192.09,1:22.105,11,+1 Lap,8.0,0 days 01:39:57.415000,01:39:57.415000
979,839,10,11,9,2.0,69,191.33,1:22.431,11,+1 Lap,9.0,0 days 01:40:06.145000,01:40:06.145000
979,838,1,8,10,1.0,69,192.43,1:21.960,11,+1 Lap,10.0,0 days 01:40:06.740000,01:40:06.740000
979,826,5,16,11,0.0,69,193.206,1:21.631,11,+1 Lap,11.0,0 days 01:40:14.446000,01:40:14.446000
979,835,4,10,12,0.0,69,193.305,1:21.589,11,+1 Lap,12.0,0 days 01:40:14.925000,01:40:14.925000
979,825,210,15,13,0.0,69,192.102,1:22.100,11,+1 Lap,13.0,0 days 01:40:13.195000,01:40:13.195000
979,840,3,17,14,0.0,69,190.409,1:22.830,11,+1 Lap,14.0,0 days 01:40:38.709000,01:40:38.709000
979,836,15,18,15,0.0,68,188.716,1:23.573,12,+2 Laps,15.0,0 days 01:40:11.875000,01:40:11.875000
979,828,15,20,16,0.0,68,192.92,1:21.752,12,+2 Laps,16.0,0 days 01:40:29.343000,01:40:29.343000
979,807,4,12,17,0.0,67,193.253,1:21.611,23,Brakes,17.0,0 days 01:37:46.787000,01:37:46.787000
979,814,3,19,18,0.0,60,189.466,1:23.242,44,Oil leak,,0 days 01:28:58.199000,01:28:58.199000
979,154,210,14,19,0.0,20,186.201,1:24.702,61,Wheel nut,,0 days 00:31:58.359000,00:31:58.359000
979,817,9,6,20,0.0,0,,,4,Collision,,,
980,1,131,1,1,25.0,44,236.526,1:46.603,1,Finished,1.0,0 days 01:24:42.820000,01:24:42.820000
980,20,6,2,2,18.0,44,236.583,1:46.577,1,Finished,2.0,0 days 01:24:45.178000,01:24:45.178000
980,817,9,6,3,15.0,44,234.445,1:47.549,1,Finished,3.0,0 days 01:24:53.611000,01:24:53.611000
980,8,6,4,4,12.0,44,234.051,1:47.730,1,Finished,4.0,0 days 01:24:57.291000,01:24:57.291000
980,822,131,3,5,10.0,44,234.071,1:47.721,1,Finished,5.0,0 days 01:24:59.276000,01:24:59.276000
980,807,4,7,6,8.0,44,231.49,1:48.922,1,Finished,6.0,0 days 01:25:10.907000,01:25:10.907000
980,154,210,11,7,6.0,44,231.14,1:49.087,1,Finished,7.0,0 days 01:25:14.373000,01:25:14.373000
980,13,3,16,8,4.0,44,229.98,1:49.637,1,Finished,8.0,0 days 01:25:19.469000,01:25:19.469000
980,839,10,9,9,2.0,44,229.804,1:49.721,1,Finished,9.0,0 days 01:25:20.974000,01:25:20.974000
980,832,5,13,10,1.0,44,229.829,1:49.709,1,Finished,10.0,0 days 01:25:22.267000,01:25:22.267000
980,840,3,15,11,0.0,44,228.095,1:50.543,1,Finished,11.0,0 days 01:25:31.819000,01:25:31.819000
980,826,5,19,12,0.0,44,229.831,1:49.708,1,Finished,12.0,0 days 01:25:32.760000,01:25:32.760000
980,835,4,14,13,0.0,44,230.725,1:49.283,1,Finished,13.0,0 days 01:25:36.059000,01:25:36.059000
980,838,1,20,14,0.0,44,229.415,1:49.907,1,Finished,14.0,0 days 01:25:39.898000,01:25:39.898000
980,825,210,12,15,0.0,44,231.057,1:49.126,1,Finished,15.0,0 days 01:25:50.082000,01:25:50.082000
980,828,15,17,16,0.0,44,227.618,1:50.775,1,Finished,16.0,0 days 01:25:52.531000,01:25:52.531000
980,815,10,8,17,0.0,42,232.819,1:48.300,6,Gearbox,17.0,0 days 01:22:16.804000,01:22:16.804000
980,4,1,10,18,0.0,25,225.692,1:51.720,5,Engine,,0 days 00:47:50.744000,00:47:50.744000
980,830,9,5,19,0.0,7,227.111,1:51.022,5,Engine,,0 days 00:13:03.332000,00:13:03.332000
980,836,15,18,20,0.0,2,,,4,Collision,,0 days 00:04:22.309000,00:04:22.309000
981,1,131,1,1,25.0,53,249.793,1:23.488,1,Finished,1.0,0 days 01:15:32.312000,01:15:32.312000
981,822,131,4,2,18.0,53,249.095,1:23.488,1,Finished,2.0,0 days 01:15:36.783000,01:15:36.783000
981,20,6,6,3,15.0,53,248.576,1:23.897,1,Finished,3.0,0 days 01:16:08.629000,01:16:08.629000
981,817,9,16,4,12.0,53,250.174,1:23.361,1,Finished,4.0,0 days 01:16:12.647000,01:16:12.647000
981,8,6,5,5,10.0,53,245.194,1:25.054,1,Finished,5.0,0 days 01:16:32.394000,01:16:32.394000
981,839,10,3,6,8.0,53,243.482,1:25.054,1,Finished,6.0,0 days 01:16:43.840000,01:16:43.840000
981,840,3,2,7,6.0,53,243.559,1:25.625,1,Finished,7.0,0 days 01:16:46.468000,01:16:46.468000
981,13,3,7,8,4.0,53,243.981,1:25.477,1,Finished,8.0,0 days 01:16:47.146000,01:16:47.146000
981,815,10,10,9,2.0,53,245.442,1:24.968,1,Finished,9.0,0 days 01:16:47.588000,01:16:47.588000
981,830,9,13,10,1.0,52,247.238,1:24.351,11,+1 Lap,10.0,0 days 01:15:50.678000,01:15:50.678000
981,825,210,9,11,0.0,52,242.393,1:26.037,11,+1 Lap,11.0,0 days 01:16:01.108000,01:16:01.108000
981,826,5,8,12,0.0,52,242.796,1:25.894,11,+1 Lap,12.0,0 days 01:16:01.993000,01:16:01.993000
981,807,4,14,13,0.0,52,242.128,1:26.131,11,+1 Lap,13.0,0 days 01:16:04.711000,01:16:04.711000
981,832,5,15,14,0.0,52,241.906,1:26.210,11,+1 Lap,14.0,0 days 01:16:05.728000,01:16:05.728000
981,154,210,20,15,0.0,52,245.292,1:25.020,11,+1 Lap,15.0,0 days 01:16:35.985000,01:16:35.985000
981,836,15,12,16,0.0,51,240.965,1:26.547,12,+2 Laps,16.0,0 days 01:15:41.806000,01:15:41.806000
981,4,1,19,17,0.0,50,242.861,1:25.871,6,Gearbox,17.0,0 days 01:13:38.015000,01:13:38.015000
981,828,15,11,18,0.0,49,237.897,1:27.663,6,Gearbox,18.0,0 days 01:13:30.721000,01:13:30.721000
981,838,1,18,19,0.0,33,239.953,1:26.912,5,Engine,,0 days 00:48:39.838000,00:48:39.838000
981,835,4,17,20,0.0,29,243.198,1:25.752,5,Engine,,0 days 00:43:12.641000,00:43:12.641000
982,1,131,5,1,25.0,58,173.643,1:45.008,1,Finished,1.0,0 days 02:03:23.544000,02:03:23.544000
982,817,9,3,2,18.0,58,173.16,1:45.301,1,Finished,2.0,0 days 02:03:28.051000,02:03:28.051000
982,822,131,6,3,15.0,58,172.989,1:45.405,1,Finished,3.0,0 days 02:03:32.344000,02:03:32.344000
982,832,5,10,4,12.0,58,171.151,1:46.537,1,Finished,4.0,0 days 02:03:46.366000,02:03:46.366000
982,815,10,12,5,10.0,58,170.84,1:46.731,1,Finished,5.0,0 days 02:03:48.903000,02:03:48.903000
982,835,4,11,6,8.0,58,170.855,1:46.722,1,Finished,6.0,0 days 02:03:50.803000,02:03:50.803000
982,838,1,9,7,6.0,58,170.855,1:46.722,1,Finished,7.0,0 days 02:03:53.932000,02:03:53.932000
982,840,3,18,8,4.0,58,169.599,1:47.512,1,Finished,8.0,0 days 02:04:05.240000,02:04:05.240000
982,154,210,15,9,2.0,58,169.402,1:47.637,1,Finished,9.0,0 days 02:04:06.826000,02:04:06.826000
982,839,10,14,10,1.0,58,169.339,1:47.677,1,Finished,10.0,0 days 02:04:08.339000,02:04:08.339000
982,13,3,17,11,0.0,58,170.323,1:47.055,1,Finished,11.0,0 days 02:04:10.080000,02:04:10.080000
982,836,15,19,12,0.0,56,167.19,1:49.061,12,+2 Laps,12.0,0 days 02:04:50.858000,02:04:50.858000
982,825,210,16,13,0.0,50,169.484,1:47.585,5,Engine,,0 days 01:50:19.008000,01:50:19.008000
982,807,4,7,14,0.0,48,168.816,1:48.011,5,Engine,,0 days 01:46:19.835000,01:46:19.835000
982,828,15,20,15,0.0,35,162.085,1:52.496,3,Accident,,0 days 01:21:36.352000,01:21:36.352000
982,826,5,13,16,0.0,10,139.711,2:10.512,3,Accident,,0 days 00:25:48.837000,00:25:48.837000
982,4,1,8,17,0.0,8,136.503,2:13.579,130,Collision damage,,0 days 00:21:55.139000,00:21:55.139000
982,20,6,1,18,0.0,0,,,3,Accident,,,
982,830,9,2,19,0.0,0,,,3,Accident,,,
982,8,6,4,20,0.0,0,,,3,Accident,,,
983,830,9,3,1,25.0,56,211.235,1:34.467,1,Finished,1.0,0 days 01:30:01.290000,01:30:01.290000
983,1,131,1,2,18.0,56,211.269,1:34.452,1,Finished,2.0,0 days 01:30:14.060000,01:30:14.060000
983,817,9,4,3,15.0,56,210.56,1:34.770,1,Finished,3.0,0 days 01:30:23.809000,01:30:23.809000
983,20,6,20,4,12.0,56,212.104,1:34.080,1,Finished,4.0,0 days 01:30:38.652000,01:30:38.652000
983,822,131,5,5,10.0,56,209.424,1:35.284,1,Finished,5.0,0 days 01:30:57.311000,01:30:57.311000
983,815,10,9,6,8.0,56,208.751,1:35.591,1,Finished,6.0,0 days 01:31:19.920000,01:31:19.920000
983,838,1,7,7,6.0,55,208.012,1:35.931,11,+1 Lap,7.0,0 days 01:30:15.195000,01:30:15.195000
983,840,3,13,8,4.0,55,206.513,1:36.627,11,+1 Lap,8.0,0 days 01:30:24.853000,01:30:24.853000
983,13,3,11,9,2.0,55,205.838,1:36.944,11,+1 Lap,9.0,0 days 01:30:31.060000,01:30:31.060000
983,839,10,6,10,1.0,55,205.56,1:37.075,11,+1 Lap,10.0,0 days 01:30:47.568000,01:30:47.568000
983,4,1,10,11,0.0,55,206.783,1:36.501,11,+1 Lap,11.0,0 days 01:30:50.307000,01:30:50.307000
983,825,210,17,12,0.0,55,205.313,1:37.192,11,+1 Lap,12.0,0 days 01:30:53.169000,01:30:53.169000
