RACEID,DRIVERID,CONSTRUCTORID,GRID,POSITIONORDER,POSITION,POINTS,STATUSID,STATUS,LAPS,FASTESTLAPSPEED,FASTESTLAPTIME,ESTIMATED_FINISH_TIME,ESTIMATED_FINISH_TIME_STR,AVG_LAP_TIME
198,21,22,9,9,9.0,0.0,11,+1 Lap,70,,,6302.099,0 days 01:45:02.099000,82.187
198,22,24,14,10,10.0,0.0,12,+2 Laps,69,,,6495.412,0 days 01:48:15.412000,82.4186231884058
198,44,20,16,11,11.0,0.0,12,+2 Laps,69,,,6513.72,0 days 01:48:33.720000,82.65092753623188
198,50,24,15,12,12.0,0.0,12,+2 Laps,69,,,6535.292,0 days 01:48:55.292000,82.92465217391305
198,63,21,19,13,13.0,0.0,12,+2 Laps,69,,,6559.866,0 days 01:49:19.866000,83.23646376811594
198,64,21,17,14,14.0,0.0,12,+2 Laps,69,,,6582.571,0 days 01:49:42.571000,83.5245652173913
198,49,3,8,15,15.0,0.0,22,Suspension,68,,,6660.17,0 days 01:51:00.170000,81.56975
198,23,17,6,16,16.0,0.0,13,+3 Laps,68,,,6835.487,0 days 01:53:55.487000,84.4512794117647
198,75,18,21,17,17.0,0.0,5,Engine,65,,,7740.661,0 days 02:09:00.661000,83.86415384615384
198,68,25,20,18,,0.0,5,Engine,60,,,9167.866,0 days 02:32:47.866000,83.30636666666666
198,15,20,12,19,,0.0,20,Spun off,55,,,10702.021,0 days 02:58:22.021000,83.74038181818182
198,74,18,22,20,,0.0,6,Gearbox,41,,,15087.383,0 days 04:11:27.383000,84.99934146341464
198,71,17,7,21,,0.0,9,Hydraulics,19,,,21320.955,0 days 05:55:20.955000,83.4153157894737
198,73,25,18,22,,0.0,9,Hydraulics,16,,,22301.15,0 days 06:11:41.150000,83.7601875
199,30,6,2,1,1.0,10.0,1,Finished,60,,,6422.451,0 days 01:47:02.451000,107.04085
199,57,1,1,2,2.0,6.0,1,Finished,60,,,6444.916,0 days 01:47:24.916000,107.41526666666668
199,56,6,5,3,3.0,4.0,1,Finished,60,,,6451.65,0 days 01:47:31.650000,107.5275
199,25,22,11,4,4.0,3.0,11,+1 Lap,59,,,7083.412,0 days 01:58:03.412000,109.31191525423728
199,21,22,10,5,5.0,2.0,11,+1 Lap,59,,,7084.669,0 days 01:58:04.669000,109.33130508474576
199,23,17,21,6,6.0,1.0,11,+1 Lap,59,,,7110.511,0 days 01:58:30.511000,109.73010169491523
199,35,3,3,7,7.0,0.0,11,+1 Lap,59,,,7139.95,0 days 01:58:59.950000,110.18440677966102
